transaction_id,customer_id,card_id,amount,transaction_date,status,channel,category
44772,53,26,26190,2024-03-03,paid,offline,패션
44773,6546,19,98696,2024-01-13,cancel,online,패션
44774,4447,7,288081,2024-10-13,paid,mobile,쇼핑
44775,6435,6,35291,2024-01-12,refund,online,외식
44776,2954,47,403004,2024-04-21,paid,online,여행
44777,7876,13,45263,2024-02-08,refund,online,식품
44778,6639,36,12645,2024-06-17,paid,offline,주유
44779,5376,26,37203,2024-01-18,paid,mobile,의료
44780,436,23,251361,2024-12-28,paid,offline,여행
44781,4493,14,79302,2024-06-08,paid,mobile,가전
44782,2986,3,79730,2024-02-10,paid,mobile,의료
44783,1258,27,96519,2024-12-08,cancel,online,외식
44784,6455,21,209925,2024-04-23,paid,online,가전
44785,7004,39,52357,2024-04-21,paid,mobile,외식
44786,1281,39,64722,2024-09-27,refund,mobile,의료
44787,4610,2,190822,2024-12-31,paid,online,패션
44788,4582,6,52496,2024-12-30,paid,mobile,쇼핑
44789,1868,40,19366,2024-11-18,cancel,mobile,문화
44790,9842,20,13991,2024-12-07,paid,offline,식품
44791,5661,38,140197,2024-04-07,paid,offline,여행
44792,8650,30,62800,2024-09-08,paid,mobile,쇼핑
44793,8242,35,193840,2024-10-08,paid,online,쇼핑
44794,7223,35,8551,2024-07-20,paid,online,주유
44795,1511,36,96073,2024-01-27,paid,offline,교육
44796,2595,14,118435,2024-11-06,cancel,mobile,패션
44797,8174,50,59031,2024-10-05,refund,mobile,쇼핑
44798,7526,43,72647,2024-11-25,paid,online,문화
44799,3461,4,4956,2024-08-14,paid,mobile,주유
44800,89,43,149790,2024-08-07,paid,mobile,교육
44801,1186,5,50265,2024-07-27,paid,offline,문화
44802,3716,24,96660,2024-07-29,cancel,mobile,교육
44803,6728,2,7436,2024-11-15,refund,offline,문화
44804,2782,1,20992,2024-08-06,paid,mobile,식품
44805,2024,15,38157,2024-11-29,paid,online,주유
44806,467,8,25184,2024-09-18,paid,mobile,가전
44807,7576,6,87585,2024-08-25,refund,offline,쇼핑
44808,5364,23,12125,2024-05-17,paid,offline,식품
44809,1213,19,44041,2024-12-25,paid,online,식품
44810,4455,21,15468,2024-10-12,paid,offline,문화
44811,3905,47,43645,2024-12-13,paid,online,패션
44812,7805,4,15227,2024-08-31,paid,mobile,외식
44813,9647,5,21198,2024-03-15,cancel,offline,식품
44814,8792,12,49213,2024-01-14,paid,online,의료
44815,3258,33,57442,2024-06-30,paid,online,의료
44816,6294,30,36089,2024-01-15,paid,offline,교육
44817,6192,9,46221,2024-11-10,paid,mobile,교육
44818,7707,8,50971,2024-05-30,paid,online,패션
44819,7129,7,106804,2024-10-07,paid,mobile,쇼핑
44820,5079,27,58099,2024-08-04,refund,mobile,가전
44821,6594,41,62609,2024-01-12,paid,mobile,문화
44822,6282,25,23632,2024-09-26,paid,mobile,외식
44823,1658,11,46887,2024-08-25,paid,mobile,패션
44824,7888,10,186942,2024-01-29,cancel,mobile,여행
44825,5424,12,136821,2024-11-03,paid,mobile,여행
44826,5869,36,27613,2024-10-21,paid,mobile,의료
44827,9014,15,38451,2024-09-24,paid,mobile,식품
44828,5410,20,19174,2024-02-13,paid,offline,식품
44829,5961,25,39429,2024-06-23,paid,offline,주유
44830,3884,50,19548,2024-11-03,cancel,offline,외식
44831,8823,20,48393,2024-04-12,cancel,online,식품
44832,5771,42,34570,2024-04-11,cancel,mobile,쇼핑
44833,4000,14,105009,2024-08-27,paid,mobile,쇼핑
44834,7047,43,55464,2024-01-06,paid,online,패션
44835,9258,7,289911,2024-10-17,paid,online,여행
44836,1336,10,983355,2024-08-09,paid,mobile,여행
44837,7591,31,10756,2024-01-12,paid,online,문화
44838,9483,12,1094164,2024-08-31,refund,online,가전
44839,4224,14,6151,2024-12-22,paid,offline,주유
44840,5525,34,23908,2024-07-31,paid,online,식품
44841,7716,35,16063,2024-06-13,paid,offline,주유
44842,167,35,9738,2024-04-13,paid,mobile,외식
44843,6947,16,8536,2024-03-28,paid,mobile,주유
44844,690,3,53413,2024-12-14,paid,mobile,문화
44845,9147,21,17896,2024-07-12,paid,mobile,문화
44846,4993,36,15876,2024-10-22,paid,mobile,식품
44847,384,35,146377,2024-09-29,paid,mobile,여행
44848,2352,22,42831,2024-07-22,paid,mobile,식품
44849,7007,19,51740,2024-09-23,paid,offline,교육
44850,4012,10,25968,2024-07-05,paid,offline,식품
44851,771,34,113154,2024-03-16,paid,online,패션
44852,4020,6,72580,2024-03-11,cancel,offline,의료
44853,2432,20,68048,2024-07-18,paid,mobile,식품
44854,2155,13,7768,2024-03-06,paid,offline,외식
44855,9102,44,57558,2024-08-01,cancel,online,의료
44856,6012,11,15008,2024-12-31,paid,offline,주유
44857,8574,44,15683,2024-12-31,paid,mobile,패션
44858,8814,18,57401,2024-02-28,paid,online,식품
44859,8577,38,113817,2024-12-22,paid,mobile,패션
44860,9705,12,72827,2024-11-03,paid,offline,문화
44861,8448,18,111742,2024-09-07,paid,online,패션
44862,8131,20,51449,2024-02-12,paid,mobile,패션
44863,7816,1,29377,2024-03-04,paid,online,패션
44864,4807,22,26655,2024-10-24,paid,offline,의료
44865,8825,34,50325,2024-06-30,paid,offline,쇼핑
44866,3193,42,312355,2024-08-29,paid,online,의료
44867,9025,3,98258,2024-06-20,paid,offline,식품
44868,671,39,92935,2024-07-08,paid,online,문화
44869,9614,48,24149,2024-01-04,paid,offline,식품
44870,4160,12,48535,2024-10-15,paid,mobile,문화
44871,2992,45,17882,2024-01-02,paid,mobile,주유
44872,7851,44,17032,2024-11-29,paid,offline,식품
44873,3899,48,39760,2024-02-18,paid,online,가전
44874,7709,47,57739,2024-12-02,paid,online,식품
44875,8524,33,110168,2024-08-02,paid,online,식품
44876,4673,29,12375,2024-04-14,paid,offline,외식
44877,4789,13,47851,2024-11-22,paid,offline,여행
44878,414,29,15056,2024-07-24,paid,online,패션
44879,5366,21,253847,2024-04-30,cancel,online,여행
44880,6848,2,253904,2024-09-23,paid,mobile,교육
44881,1562,15,13879,2024-07-31,paid,online,쇼핑
44882,5721,3,22898,2024-07-16,paid,online,식품
44883,732,35,61259,2024-12-20,paid,offline,교육
44884,2390,43,32782,2024-10-06,cancel,offline,가전
44885,7266,5,33003,2024-01-06,paid,offline,쇼핑
44886,3120,36,13381,2024-02-19,paid,offline,외식
44887,5227,48,128705,2024-07-27,paid,mobile,여행
44888,5450,7,149352,2024-12-09,paid,mobile,쇼핑
44889,5647,33,33845,2024-06-19,paid,online,외식
44890,9436,6,78982,2024-11-18,paid,online,주유
44891,2708,31,39263,2024-11-05,paid,offline,식품
44892,7845,19,192098,2024-06-08,paid,online,여행
44893,9089,38,292148,2024-08-18,paid,mobile,여행
44894,7070,41,225693,2024-10-07,paid,mobile,가전
44895,7477,50,27181,2024-03-13,cancel,mobile,외식
44896,6419,26,57148,2024-01-18,paid,mobile,교육
44897,9539,47,76283,2024-02-13,paid,offline,패션
44898,5484,12,321056,2024-05-12,paid,mobile,문화
44899,5596,36,27199,2024-10-16,paid,mobile,의료
44900,4266,13,31010,2024-09-07,cancel,online,교육
44901,6164,25,52393,2024-06-12,paid,online,쇼핑
44902,7764,44,56591,2024-04-07,paid,mobile,여행
44903,7432,34,44442,2024-03-13,paid,online,식품
44904,7888,5,97582,2024-07-10,paid,offline,패션
44905,3018,47,34677,2024-10-18,paid,mobile,외식
44906,8513,2,253283,2024-02-25,paid,offline,여행
44907,9870,40,28858,2024-11-12,paid,online,가전
44908,8415,8,11827,2024-07-07,paid,online,식품
44909,7256,35,31715,2024-05-13,paid,offline,패션
44910,5516,47,592458,2024-07-16,paid,offline,여행
44911,6,35,227331,2024-03-19,refund,offline,교육
44912,9896,3,15103,2024-11-17,paid,offline,외식
44913,8777,45,44332,2024-03-15,paid,mobile,의료
44914,3507,32,54875,2024-01-01,paid,mobile,패션
44915,5841,24,39909,2024-10-08,paid,online,주유
44916,6288,20,23769,2024-07-04,paid,offline,의료
44917,4636,16,77206,2024-07-12,paid,online,교육
44918,298,50,54509,2024-10-06,paid,online,쇼핑
44919,3864,47,461445,2024-01-16,paid,offline,의료
44920,7289,33,43661,2024-10-28,paid,online,식품
44921,9306,37,51355,2024-07-30,paid,online,교육
44922,642,38,52911,2024-10-05,paid,offline,패션
44923,8307,49,35255,2024-04-28,paid,online,가전
44924,8374,25,35697,2024-07-23,paid,offline,교육
44925,8739,46,36209,2024-01-12,paid,offline,교육
44926,5849,14,33009,2024-02-18,paid,offline,주유
44927,8139,22,20202,2024-11-01,cancel,online,주유
44928,705,43,64907,2024-04-28,paid,mobile,가전
44929,8408,3,66987,2024-04-12,paid,mobile,패션
44930,5447,48,45178,2024-06-10,paid,offline,여행
44931,4676,41,115920,2024-09-22,paid,mobile,쇼핑
44932,1013,34,74754,2024-04-19,cancel,offline,가전
44933,8576,18,123177,2024-11-03,paid,mobile,문화
44934,7728,9,193509,2024-02-16,paid,mobile,여행
44935,3420,3,37128,2024-07-26,paid,online,패션
44936,9197,30,14020,2024-03-02,paid,offline,주유
44937,3680,18,38413,2024-12-06,refund,mobile,교육
44938,1921,25,28973,2024-04-11,paid,offline,식품
44939,3606,31,40202,2024-09-08,cancel,mobile,의료
44940,9876,33,17386,2024-12-31,cancel,online,주유
44941,5702,9,173248,2024-04-15,refund,online,의료
44942,9867,12,28876,2024-07-21,paid,online,외식
44943,5985,26,23272,2024-01-08,paid,online,외식
44944,4414,41,78845,2024-02-17,paid,mobile,패션
44945,8003,41,16221,2024-08-31,paid,mobile,주유
44946,2492,17,58992,2024-03-22,paid,mobile,식품
44947,7542,7,18953,2024-05-08,cancel,mobile,의료
44948,766,19,11513,2024-05-17,paid,offline,식품
44949,9614,40,15611,2024-10-14,paid,offline,외식
44950,1961,24,224480,2024-03-07,paid,online,외식
44951,5367,33,142564,2024-06-12,paid,mobile,교육
44952,1341,30,48592,2024-07-07,paid,mobile,교육
44953,8415,38,58820,2024-04-09,paid,mobile,패션
44954,2301,26,9625,2024-06-30,paid,mobile,주유
44955,2485,21,111892,2024-06-20,paid,mobile,교육
44956,8765,32,41922,2024-03-14,paid,offline,의료
44957,6389,43,76795,2024-02-25,paid,online,패션
44958,1269,35,10031,2024-02-01,paid,mobile,문화
44959,5133,48,94231,2024-10-14,cancel,offline,가전
44960,4018,49,170179,2024-03-29,refund,mobile,의료
44961,5402,6,40047,2024-10-05,paid,mobile,문화
44962,7666,15,24759,2024-09-30,paid,offline,문화
44963,681,19,25660,2024-09-26,paid,mobile,식품
44964,7577,30,16254,2024-06-16,paid,mobile,주유
44965,4197,13,91481,2024-05-16,paid,mobile,가전
44966,2828,3,30356,2024-07-08,paid,online,문화
44967,4303,39,39344,2024-09-15,paid,mobile,외식
44968,973,5,43490,2024-11-15,paid,offline,패션
44969,7821,41,240222,2024-05-22,paid,offline,여행
44970,700,33,48659,2024-10-24,paid,online,의료
44971,7350,24,130869,2024-12-31,paid,mobile,여행
44972,7402,4,277667,2024-08-27,paid,mobile,여행
44973,8142,11,31053,2024-04-15,cancel,mobile,쇼핑
44974,4846,3,27595,2024-12-27,cancel,online,문화
44975,1690,27,117257,2024-06-02,paid,online,의료
44976,3742,5,64804,2024-10-13,paid,mobile,식품
44977,7771,1,25219,2024-08-17,refund,mobile,식품
44978,7209,22,50670,2024-04-26,paid,offline,쇼핑
44979,2093,14,22412,2024-08-23,cancel,offline,식품
44980,2946,39,36106,2024-02-26,paid,online,문화
44981,2882,32,37040,2024-02-04,paid,online,문화
44982,8574,22,22849,2024-12-31,paid,mobile,식품
44983,3427,12,25092,2024-06-18,paid,mobile,쇼핑
44984,4236,49,435567,2024-04-16,paid,online,가전
44985,8513,18,24170,2024-01-23,paid,online,의료
44986,720,48,41478,2024-01-18,paid,mobile,식품
44987,6108,31,72339,2024-11-18,paid,online,교육
44988,1337,17,12832,2024-04-18,cancel,mobile,식품
44989,3792,11,57591,2024-06-01,paid,mobile,의료
44990,7674,5,144765,2024-02-06,paid,offline,교육
44991,563,24,107532,2024-12-06,paid,offline,의료
44992,1156,21,39308,2024-01-19,paid,offline,주유
44993,5034,50,166982,2024-05-25,paid,mobile,여행
44994,9235,13,9690,2024-07-15,paid,offline,주유
44995,8822,25,87500,2024-05-04,cancel,offline,교육
44996,8679,26,10236,2024-12-18,paid,online,의료
44997,6798,30,27696,2024-08-15,paid,mobile,식품
44998,1289,30,30379,2024-09-25,paid,mobile,식품
44999,3875,27,40248,2024-11-14,paid,mobile,식품
45000,3017,14,56337,2024-02-11,paid,mobile,문화
45001,3107,19,20326,2024-10-14,paid,offline,패션
45002,5133,11,122240,2024-04-23,paid,offline,교육
45003,8002,48,75322,2024-01-12,paid,offline,쇼핑
45004,2705,9,10648,2024-09-06,paid,online,외식
45005,9162,34,178405,2024-07-15,paid,online,가전
45006,4889,15,50280,2024-04-16,refund,mobile,의료
45007,3737,31,28270,2024-04-14,paid,online,문화
45008,209,14,68029,2024-12-19,paid,mobile,외식
45009,5551,40,174191,2024-02-05,paid,online,의료
45010,8080,14,202360,2024-06-01,paid,offline,가전
45011,8751,48,147044,2024-01-17,paid,offline,여행
45012,8614,15,229203,2024-10-11,paid,offline,교육
45013,2785,44,29420,2024-04-29,paid,online,문화
45014,1960,19,18904,2024-10-15,cancel,online,외식
45015,1007,12,110035,2024-06-13,paid,offline,외식
45016,4,11,64821,2024-03-07,refund,online,의료
45017,7735,9,117080,2024-02-23,paid,online,패션
45018,641,6,41815,2024-01-10,paid,mobile,외식
45019,5541,49,72956,2024-07-02,paid,offline,여행
45020,637,27,29894,2024-07-22,paid,mobile,의료
45021,3718,8,70621,2024-02-10,cancel,offline,교육
45022,6574,14,369319,2024-01-17,cancel,offline,가전
45023,8110,44,35724,2024-12-25,paid,online,식품
45024,5748,31,41272,2024-08-14,paid,mobile,교육
45025,9666,46,11016,2024-01-29,paid,offline,식품
45026,4312,30,43980,2024-06-04,paid,offline,문화
45027,9127,44,113440,2024-03-31,paid,mobile,문화
45028,4078,41,193297,2024-09-18,paid,offline,여행
45029,9389,13,85332,2024-05-04,paid,offline,식품
45030,5730,42,281872,2024-12-04,cancel,offline,가전
45031,5035,24,124237,2024-07-05,paid,mobile,여행
45032,4536,17,41208,2024-04-21,paid,mobile,교육
45033,4658,49,20493,2024-05-28,paid,offline,식품
45034,2102,49,12949,2024-07-22,paid,offline,문화
45035,5704,29,156690,2024-11-23,cancel,online,가전
45036,6748,40,51803,2024-12-30,cancel,online,교육
45037,958,13,25757,2024-06-29,paid,online,식품
45038,5649,1,41263,2024-12-14,paid,online,식품
45039,8971,36,47926,2024-02-22,cancel,online,쇼핑
45040,8422,45,80395,2024-11-20,paid,online,교육
45041,257,24,31966,2024-01-04,paid,online,여행
45042,3036,1,66175,2024-10-09,paid,mobile,교육
45043,9537,6,45577,2024-05-23,paid,online,쇼핑
45044,4163,12,37175,2024-02-14,paid,mobile,의료
45045,3447,3,103118,2024-07-12,paid,online,가전
45046,1100,43,173147,2024-10-06,paid,online,가전
45047,1429,46,86195,2024-07-07,paid,offline,가전
45048,78,37,24272,2024-06-20,paid,offline,문화
45049,4528,48,24779,2024-08-08,paid,offline,문화
45050,9651,46,18716,2024-01-02,paid,offline,의료
45051,9808,40,466239,2024-05-15,paid,online,쇼핑
45052,8433,26,10752,2024-09-30,paid,online,식품
45053,2904,32,27377,2024-05-04,paid,offline,의료
45054,6940,36,42863,2024-10-01,paid,offline,여행
45055,3660,22,259796,2024-05-20,paid,mobile,교육
45056,3330,29,231143,2024-04-22,paid,offline,패션
45057,5425,40,54860,2024-11-28,paid,offline,의료
45058,8076,27,85020,2024-03-16,cancel,offline,가전
45059,4489,14,53846,2024-03-26,paid,offline,쇼핑
45060,6219,38,28699,2024-07-05,paid,mobile,주유
45061,1565,25,6750,2024-08-17,paid,mobile,주유
45062,8921,24,30074,2024-03-13,paid,mobile,문화
45063,5581,3,57243,2024-10-07,cancel,online,의료
45064,2445,43,113940,2024-05-19,paid,mobile,가전
45065,7868,23,12373,2024-12-27,cancel,offline,외식
45066,3832,48,41562,2024-10-08,paid,offline,쇼핑
45067,1878,42,9028,2024-05-08,paid,online,외식
45068,3465,16,16860,2024-07-01,paid,offline,식품
45069,2070,19,38459,2024-02-14,paid,online,의료
45070,8112,23,36279,2024-01-09,paid,offline,외식
45071,9548,26,180120,2024-06-20,paid,mobile,가전
45072,4900,21,33770,2024-02-09,paid,offline,패션
45073,364,47,17262,2024-12-05,cancel,online,외식
45074,2090,34,70935,2024-01-06,paid,offline,교육
45075,9127,10,99435,2024-02-20,paid,mobile,문화
45076,2370,31,96370,2024-01-30,paid,offline,가전
45077,6596,3,11136,2024-11-04,paid,online,주유
45078,4002,20,64772,2024-01-29,paid,offline,식품
45079,7408,14,103428,2024-12-04,paid,mobile,교육
45080,6072,36,11432,2024-09-08,paid,online,주유
45081,3796,37,62591,2024-01-01,refund,mobile,여행
45082,3622,48,59139,2024-04-01,paid,offline,의료
45083,7717,43,15431,2024-07-10,refund,offline,쇼핑
45084,800,23,117153,2024-11-09,paid,offline,가전
45085,2464,26,207183,2024-06-01,paid,mobile,여행
45086,1438,3,16010,2024-08-24,paid,mobile,주유
45087,3113,38,138123,2024-05-29,refund,mobile,문화
45088,65,22,174300,2024-06-02,refund,online,쇼핑
45089,6115,39,108623,2024-11-13,paid,offline,쇼핑
45090,3966,5,49346,2024-09-26,paid,online,패션
45091,22,48,12941,2024-07-18,paid,offline,외식
45092,3724,14,100967,2024-04-15,paid,offline,패션
45093,6133,8,31029,2024-03-11,paid,online,외식
45094,9176,8,33278,2024-12-28,paid,online,의료
45095,8965,27,142482,2024-12-28,cancel,online,여행
45096,9500,15,1415036,2024-08-05,paid,offline,여행
45097,6600,34,46890,2024-07-06,paid,offline,교육
45098,8297,39,10286,2024-10-11,paid,offline,의료
45099,109,19,17061,2024-10-06,refund,offline,주유
45100,287,6,120964,2024-03-27,paid,offline,쇼핑
45101,737,11,22739,2024-11-24,paid,offline,외식
45102,9915,29,83170,2024-01-25,paid,offline,외식
45103,3277,18,135003,2024-08-27,paid,mobile,가전
45104,9024,50,121022,2024-09-01,paid,online,쇼핑
45105,8251,37,43976,2024-08-06,paid,mobile,패션
45106,578,30,82359,2024-03-19,paid,offline,쇼핑
45107,1964,28,124086,2024-04-13,paid,offline,가전
45108,3746,10,48391,2024-11-23,paid,offline,의료
45109,3151,19,243837,2024-03-20,paid,offline,식품
45110,9917,20,19306,2024-11-29,paid,offline,주유
45111,547,49,65052,2024-01-29,paid,mobile,가전
45112,6406,2,10676,2024-06-25,paid,offline,주유
45113,4841,38,37633,2024-01-23,paid,mobile,쇼핑
45114,1713,16,97898,2024-05-02,paid,mobile,의료
45115,2245,50,407519,2024-10-23,cancel,mobile,여행
45116,6651,39,85911,2024-02-24,paid,offline,가전
45117,9975,17,146732,2024-11-23,paid,offline,여행
45118,6170,23,27696,2024-10-09,refund,mobile,주유
45119,8813,2,92497,2024-10-05,paid,online,쇼핑
45120,1558,32,16039,2024-03-22,paid,online,식품
45121,4476,30,130841,2024-02-01,paid,mobile,쇼핑
45122,543,12,171414,2024-05-28,paid,mobile,식품
45123,1840,31,151265,2024-12-28,paid,online,여행
45124,6810,24,27097,2024-08-01,paid,offline,패션
45125,9320,45,258672,2024-09-01,paid,online,쇼핑
45126,8613,5,262282,2024-09-28,paid,online,여행
45127,4838,16,36251,2024-12-06,paid,online,교육
45128,846,4,113250,2024-03-12,paid,offline,여행
45129,5135,47,27710,2024-10-11,paid,online,교육
45130,4809,44,84729,2024-06-18,paid,online,의료
45131,7546,28,92714,2024-02-07,paid,mobile,가전
45132,8382,50,22853,2024-10-20,paid,offline,의료
45133,7640,43,29812,2024-03-02,cancel,online,문화
45134,2215,17,44950,2024-08-18,paid,online,쇼핑
45135,9184,20,15070,2024-05-14,paid,offline,식품
45136,9292,6,405843,2024-07-08,paid,online,의료
45137,3128,29,196394,2024-12-04,paid,mobile,쇼핑
45138,7528,43,119338,2024-07-22,paid,mobile,여행
45139,2938,38,121222,2024-01-10,paid,online,가전
45140,29,44,228892,2024-10-01,paid,mobile,여행
45141,1327,50,20818,2024-09-15,paid,online,패션
45142,2962,16,91050,2024-06-13,paid,online,교육
45143,3216,32,22876,2024-01-21,paid,offline,문화
45144,1162,38,152979,2024-12-06,paid,online,의료
45145,9421,40,109879,2024-04-24,paid,online,패션
45146,7076,33,214841,2024-03-12,paid,mobile,여행
45147,1990,5,29241,2024-07-19,paid,mobile,주유
45148,1057,39,34471,2024-05-27,paid,mobile,식품
45149,9854,27,30582,2024-07-05,paid,online,식품
45150,1388,22,4147,2024-10-08,paid,offline,주유
45151,5180,2,32164,2024-04-20,refund,online,외식
45152,948,45,139918,2024-08-05,paid,offline,의료
45153,7849,12,111514,2024-10-16,paid,mobile,가전
45154,1925,40,91711,2024-12-13,paid,mobile,쇼핑
45155,6413,6,354112,2024-10-05,paid,offline,가전
45156,5142,11,18599,2024-03-21,paid,mobile,식품
45157,4651,35,187237,2024-02-23,paid,online,여행
45158,2188,14,90367,2024-02-11,paid,online,여행
45159,9399,2,79831,2024-07-28,paid,offline,외식
45160,7132,5,96345,2024-04-19,paid,offline,의료
45161,3420,50,117261,2024-07-11,paid,mobile,가전
45162,1752,19,24145,2024-02-03,paid,online,문화
45163,6586,8,45015,2024-09-17,paid,offline,의료
45164,1037,10,182251,2024-06-10,paid,online,의료
45165,3292,1,18718,2024-05-08,paid,offline,외식
45166,1324,43,106057,2024-01-29,paid,offline,여행
45167,8836,24,57357,2024-08-27,paid,offline,패션
45168,6766,17,27027,2024-04-11,paid,offline,외식
45169,1341,28,50820,2024-06-26,paid,offline,문화
45170,6045,24,33220,2024-02-15,paid,online,외식
45171,2718,36,131270,2024-09-07,paid,offline,여행
45172,1163,39,50898,2024-07-25,paid,offline,식품
45173,7150,49,13115,2024-06-22,paid,offline,식품
45174,9287,37,9945,2024-02-28,paid,online,외식
45175,4557,14,337295,2024-04-19,paid,online,여행
45176,5218,37,32319,2024-07-17,paid,online,패션
45177,9974,40,40640,2024-11-14,cancel,mobile,문화
45178,4168,47,36900,2024-05-10,cancel,mobile,쇼핑
45179,3357,2,15270,2024-08-25,paid,online,주유
45180,2328,35,18730,2024-07-06,paid,mobile,문화
45181,4674,44,41886,2024-10-22,paid,mobile,주유
45182,4639,2,165058,2024-02-15,paid,offline,여행
45183,6007,40,22556,2024-11-18,paid,mobile,교육
45184,8757,42,33912,2024-04-11,paid,mobile,식품
45185,3293,15,342641,2024-07-12,paid,offline,가전
45186,2672,34,57903,2024-07-03,paid,mobile,쇼핑
45187,8441,10,63406,2024-12-08,paid,offline,여행
45188,9819,18,36199,2024-11-11,paid,offline,쇼핑
45189,7535,30,86436,2024-08-28,paid,online,식품
45190,3885,4,28697,2024-04-03,paid,mobile,외식
45191,8102,6,421545,2024-08-10,paid,offline,가전
45192,8212,40,8328,2024-05-20,paid,mobile,주유
45193,7783,14,38644,2024-01-15,paid,mobile,외식
45194,1420,8,31036,2024-09-02,paid,mobile,문화
45195,6860,6,34452,2024-08-17,paid,mobile,문화
45196,4526,43,98837,2024-06-01,paid,offline,가전
45197,307,29,48123,2024-11-06,paid,offline,패션
45198,7543,35,235205,2024-06-30,paid,mobile,패션
45199,1926,11,70590,2024-01-10,paid,online,패션
45200,6187,5,217363,2024-12-18,paid,online,문화
45201,7448,10,58568,2024-03-15,paid,offline,문화
45202,8300,26,12046,2024-01-25,paid,offline,의료
45203,528,16,15599,2024-07-02,paid,offline,문화
45204,1182,10,22951,2024-04-17,paid,online,주유
45205,2931,34,5540,2024-02-12,cancel,online,주유
45206,7272,40,73998,2024-12-26,paid,online,식품
45207,7703,9,50302,2024-07-03,paid,offline,외식
45208,7301,15,143414,2024-09-07,paid,mobile,여행
45209,7942,48,57159,2024-03-02,paid,offline,의료
45210,7217,9,28137,2024-11-09,paid,mobile,식품
45211,7772,32,45912,2024-10-06,paid,online,패션
45212,2802,9,81052,2024-03-16,paid,mobile,의료
45213,6257,43,101309,2024-03-20,paid,mobile,문화
45214,149,48,30310,2024-06-27,paid,online,문화
45215,7005,26,25081,2024-12-25,paid,online,쇼핑
45216,5551,1,79327,2024-09-27,paid,online,주유
45217,9028,35,575547,2024-06-30,paid,online,여행
45218,4743,1,24910,2024-04-03,paid,online,문화
45219,3564,45,18303,2024-10-27,paid,mobile,주유
45220,6999,8,197271,2024-07-18,paid,online,교육
45221,9860,10,191612,2024-04-06,paid,online,쇼핑
45222,5525,44,22489,2024-02-12,paid,mobile,패션
45223,2596,3,22667,2024-08-26,paid,online,의료
45224,7327,44,17229,2024-07-09,paid,online,식품
45225,1836,13,626346,2024-04-20,refund,mobile,교육
45226,6735,49,259965,2024-08-28,paid,online,교육
45227,2587,27,64728,2024-09-02,paid,mobile,문화
45228,7350,50,14978,2024-06-06,paid,mobile,패션
45229,6357,6,97182,2024-12-31,cancel,mobile,패션
45230,9206,45,10032,2024-03-06,paid,offline,의료
45231,2374,44,7687,2024-02-04,paid,mobile,문화
45232,1133,46,46295,2024-03-27,paid,online,패션
45233,1942,17,7602,2024-10-25,cancel,offline,외식
45234,4315,2,186161,2024-08-25,paid,mobile,교육
45235,4327,20,235111,2024-11-28,paid,offline,패션
45236,6713,36,110508,2024-01-21,paid,online,교육
45237,1188,49,40248,2024-07-26,paid,offline,교육
45238,5116,11,18137,2024-08-16,paid,mobile,주유
45239,8483,43,547925,2024-09-17,cancel,online,여행
45240,7502,9,11607,2024-04-17,paid,offline,식품
45241,4223,2,52539,2024-04-28,cancel,mobile,주유
45242,3843,50,163935,2024-08-21,paid,offline,쇼핑
45243,9914,23,24854,2024-04-22,paid,online,주유
45244,8161,49,163588,2024-11-09,paid,online,문화
45245,2223,12,45263,2024-02-27,paid,mobile,교육
45246,5238,47,21554,2024-05-24,paid,offline,외식
45247,1548,8,23325,2024-01-30,paid,offline,의료
45248,1888,42,37247,2024-07-26,paid,mobile,문화
45249,438,42,78006,2024-08-13,cancel,mobile,의료
45250,5773,30,33111,2024-06-09,paid,online,의료
45251,3664,15,63953,2024-04-12,paid,online,외식
45252,5280,10,55167,2024-12-22,cancel,offline,교육
45253,8758,47,154396,2024-09-29,cancel,offline,가전
45254,5828,19,86329,2024-10-02,cancel,mobile,식품
45255,5777,3,124852,2024-11-16,paid,online,쇼핑
45256,6060,23,75822,2024-12-19,paid,online,의료
45257,2366,20,26379,2024-12-09,refund,offline,외식
45258,4880,26,40177,2024-12-29,paid,mobile,패션
45259,1385,26,30754,2024-03-18,paid,mobile,주유
45260,4932,17,20048,2024-07-26,paid,offline,교육
45261,9724,43,36539,2024-01-28,paid,online,의료
45262,5946,26,509383,2024-10-06,paid,online,쇼핑
45263,1943,42,56430,2024-01-17,paid,mobile,교육
45264,5073,10,27169,2024-05-29,paid,mobile,의료
45265,3746,38,69992,2024-09-08,paid,offline,교육
45266,9381,27,48788,2024-04-29,paid,online,패션
45267,5616,27,101450,2024-06-29,cancel,online,문화
45268,873,36,32788,2024-02-11,paid,offline,교육
45269,3919,40,54173,2024-07-22,paid,mobile,외식
45270,282,15,185883,2024-02-05,paid,mobile,여행
45271,6326,16,198050,2024-01-25,paid,offline,교육
45272,658,23,62023,2024-07-26,paid,offline,쇼핑
45273,5598,8,63511,2024-11-16,paid,offline,외식
45274,4003,40,10756,2024-10-16,paid,offline,외식
45275,6762,27,114692,2024-09-11,paid,mobile,가전
45276,9788,31,51291,2024-10-15,paid,offline,문화
45277,3829,8,30427,2024-02-18,paid,offline,패션
45278,309,32,13552,2024-06-14,paid,mobile,외식
45279,8093,8,19927,2024-01-09,paid,mobile,외식
45280,6945,20,136273,2024-11-30,paid,online,교육
45281,2507,17,67421,2024-03-23,cancel,mobile,교육
45282,2435,20,26163,2024-05-25,paid,offline,가전
