order_id,user_id,order_date,order_datetime,status,total_amount,items_amount,discount_amount,discount_rate,shipping_fee,payment_method,device,channel,shipping_region,coupon_used,refund_date
152869,27810,19JUN2026,19JUN2026:00:36:38,paid,4337225,4565500,228275,5.0,0,transfer,pc,social,부산,1,
152870,46431,12DEC2025,12DEC2025:02:21:16,cancelled,102300,102300,0,0.0,0,kakao,pc,paid_search,서울,0,
152871,9176,05DEC2025,05DEC2025:12:55:31,paid,75000,75000,0,0.0,0,card,pc,direct,대구,0,
152872,31418,08JUN2025,08JUN2025:18:42:12,paid,82280,96800,14520,15.0,0,kakao,mobile,paid_search,경기,0,
152873,35490,05JAN2026,05JAN2026:14:09:12,paid,108480,135600,27120,20.0,0,card,mobile,social,경남,0,
152874,23452,30MAY2026,30MAY2026:11:23:16,paid,57700,57700,0,0.0,0,card,mobile,email,대구,0,
152875,10174,15SEP2025,15SEP2025:02:45:42,paid,183400,183400,0,0.0,0,card,pc,paid_search,부산,0,
152876,10914,03DEC2025,03DEC2025:09:54:33,paid,707940,745200,37260,5.0,0,kakao,mobile,email,경북,0,
152877,30982,06MAR2025,06MAR2025:15:56:57,pending,533715,627900,94185,15.0,0,card,tablet,paid_search,경기,0,
152878,39096,28JUL2025,28JUL2025:06:12:27,paid,139000,139000,0,0.0,0,kakao,pc,paid_search,서울,0,
152879,8172,21FEB2026,21FEB2026:20:43:08,paid,10041600,10041600,0,0.0,0,naver,mobile,social,경기,1,
152880,44313,25MAY2026,25MAY2026:07:50:20,cancelled,53460,59400,5940,10.0,0,kakao,mobile,organic,경기,0,
152881,47781,31OCT2025,31OCT2025:17:17:19,paid,100000,100000,0,0.0,0,kakao,mobile,organic,경기,1,
152882,43558,11MAY2025,11MAY2025:02:31:30,paid,958000,958000,0,0.0,0,card,pc,organic,충북,0,
152883,20701,01MAY2026,01MAY2026:21:36:39,pending,96140,101200,5060,5.0,0,etc,mobile,direct,울산,0,
152884,20221,21MAY2024,21MAY2024:07:42:40,paid,607410,714600,107190,15.0,0,transfer,mobile,organic,경기,0,
152885,45795,30NOV2025,30NOV2025:14:27:57,paid,18215,17900,2685,15.0,3000,naver,mobile,organic,서울,0,
152886,10525,28JUN2026,28JUN2026:04:57:40,pending,61750,65000,3250,5.0,0,card,pc,paid_search,서울,0,
152887,44587,22APR2026,22APR2026:04:54:01,paid,12180,10200,1020,10.0,3000,kakao,mobile,paid_search,서울,0,
152888,22863,22OCT2025,22OCT2025:06:24:03,paid,26465,24700,1235,5.0,3000,naver,pc,email,서울,0,
152889,2504,09JUL2026,09JUL2026:18:34:59,paid,27360,34200,6840,20.0,0,kakao,mobile,organic,충남,0,
152890,91,09JUL2026,09JUL2026:01:32:58,paid,15700,12700,0,0.0,3000,card,pc,organic,대구,0,
152891,48659,31OCT2025,31OCT2025:09:54:49,paid,2572020,2857800,285780,10.0,0,card,mobile,paid_search,인천,0,
152892,12351,14APR2026,14APR2026:15:28:22,paid,183700,183700,0,0.0,0,card,pc,email,충남,0,
152893,9327,01JUN2024,01JUN2024:04:40:49,refunded,279140,328400,49260,15.0,0,card,mobile,organic,부산,0,02JUN2024
152894,42863,25JUN2026,25JUN2026:11:12:08,cancelled,36295,42700,6405,15.0,0,card,mobile,direct,경기,0,
152895,11892,25DEC2024,25DEC2024:00:45:57,paid,22040,23800,4760,20.0,3000,card,mobile,social,경기,0,
152896,38364,07AUG2025,07AUG2025:03:46:48,cancelled,190300,190300,0,0.0,0,card,mobile,social,전남,0,
152897,46540,06OCT2025,06OCT2025:10:24:38,cancelled,1121855,1180900,59045,5.0,0,card,mobile,organic,경기,1,
152898,21180,16APR2025,16APR2025:22:38:04,paid,670680,745200,74520,10.0,0,card,mobile,paid_search,서울,0,
152899,25606,26MAY2025,26MAY2025:14:39:10,paid,33120,36800,3680,10.0,0,kakao,pc,social,인천,0,
152900,32685,22MAY2026,22MAY2026:17:09:35,paid,50400,50400,0,0.0,0,naver,mobile,social,경북,1,
152901,7689,27OCT2024,27OCT2024:20:21:30,paid,64505,67900,3395,5.0,0,transfer,mobile,paid_search,충북,0,
152902,733,02JUN2026,02JUN2026:07:08:59,paid,35720,37600,1880,5.0,0,etc,pc,organic,경기,0,
152903,45360,07OCT2024,07OCT2024:02:50:39,paid,224500,224500,0,0.0,0,card,mobile,organic,충남,0,
152904,11500,07JUN2026,07JUN2026:20:16:28,paid,35370,39300,3930,10.0,0,kakao,mobile,organic,서울,0,
152905,2765,14MAR2025,14MAR2025:09:56:52,cancelled,34170,40200,6030,15.0,0,card,mobile,direct,대전,0,
152906,36376,06FEB2026,06FEB2026:11:20:12,cancelled,1010800,1064000,53200,5.0,0,card,mobile,organic,서울,1,
152907,48257,12OCT2025,12OCT2025:19:10:11,paid,27600,24600,0,0.0,3000,card,mobile,email,서울,0,
152908,22133,06APR2026,06APR2026:02:55:24,paid,82450,97000,14550,15.0,0,kakao,mobile,organic,충북,0,
152909,12538,23JUL2025,23JUL2025:10:49:42,paid,73055,76900,3845,5.0,0,transfer,mobile,direct,경기,0,
152910,47988,03NOV2025,03NOV2025:14:53:55,paid,241200,241200,0,0.0,0,kakao,pc,paid_search,부산,0,
152911,45388,04DEC2025,04DEC2025:12:17:43,paid,1042440,1226400,183960,15.0,0,kakao,mobile,organic,부산,1,
152912,15789,20JUN2026,20JUN2026:07:18:09,paid,19160,20200,4040,20.0,3000,card,mobile,organic,경기,0,
152913,35556,25JAN2026,25JAN2026:00:00:37,paid,198930,209400,10470,5.0,0,naver,mobile,paid_search,부산,0,
152914,6221,07MAY2026,07MAY2026:16:15:59,paid,7042300,7042300,0,0.0,0,card,mobile,organic,서울,0,
152915,43876,10APR2026,10APR2026:12:32:02,paid,1256400,1256400,0,0.0,0,transfer,pc,organic,전남,0,
152916,28563,07JUN2026,07JUN2026:10:40:46,paid,95600,119500,23900,20.0,0,card,mobile,direct,경기,0,
152917,21691,21MAR2026,21MAR2026:10:45:25,paid,2984235,3141300,157065,5.0,0,kakao,tablet,email,울산,0,
152918,12867,07JUN2025,07JUN2025:14:48:52,paid,125200,125200,0,0.0,0,kakao,tablet,email,부산,0,
152919,30064,07NOV2025,07NOV2025:21:39:36,paid,56320,70400,14080,20.0,0,card,mobile,organic,경남,1,
152920,41628,27MAY2025,27MAY2025:03:08:49,paid,125600,125600,0,0.0,0,kakao,mobile,paid_search,인천,0,
152921,13564,21NOV2025,21NOV2025:11:53:47,paid,27600,24600,0,0.0,3000,kakao,mobile,social,경기,0,
152922,31101,30APR2025,30APR2025:07:08:19,cancelled,2812200,2812200,0,0.0,0,etc,pc,direct,서울,0,
152923,24862,04JAN2025,04JAN2025:19:22:27,paid,2291305,2411900,120595,5.0,0,transfer,mobile,social,서울,0,
152924,9141,14JUL2025,14JUL2025:03:24:17,paid,165600,165600,0,0.0,0,kakao,pc,organic,충남,0,
152925,36998,26FEB2025,26FEB2025:21:55:06,paid,1046300,1046300,0,0.0,0,kakao,mobile,email,서울,0,
152926,10864,26OCT2025,26OCT2025:09:00:17,paid,657400,657400,0,0.0,0,naver,mobile,email,경남,0,
152927,28828,28JUN2026,28JUN2026:16:25:56,paid,598300,598300,0,0.0,0,card,pc,email,경기,0,
152928,37074,20MAY2026,20MAY2026:09:24:27,paid,1446560,1808200,361640,20.0,0,transfer,mobile,paid_search,서울,0,
152929,46542,28FEB2026,28FEB2026:07:14:19,paid,42840,50400,7560,15.0,0,transfer,mobile,direct,경기,0,
152930,41954,06DEC2025,06DEC2025:16:04:12,paid,1432000,1432000,0,0.0,0,naver,mobile,organic,서울,0,
152931,45222,23MAR2026,23MAR2026:15:34:32,paid,17155,14900,745,5.0,3000,card,mobile,organic,서울,0,
152932,2451,06JUN2025,06JUN2025:07:29:01,paid,66725,78500,11775,15.0,0,card,mobile,direct,서울,0,
152933,34576,02DEC2025,02DEC2025:02:09:02,paid,294600,294600,0,0.0,0,card,pc,email,서울,1,
152934,47078,01APR2026,01APR2026:20:28:44,cancelled,1350560,1688200,337640,20.0,0,naver,pc,email,서울,1,
152935,22576,26FEB2025,26FEB2025:03:23:20,paid,67000,67000,0,0.0,0,naver,pc,organic,강원,1,
152936,44941,10JUN2026,10JUN2026:00:34:45,paid,58600,58600,0,0.0,0,naver,mobile,paid_search,대전,0,
152937,30586,10FEB2026,10FEB2026:02:05:01,paid,3608400,3608400,0,0.0,0,kakao,mobile,organic,대구,0,
152938,5039,03NOV2025,03NOV2025:15:12:09,paid,942900,942900,0,0.0,0,naver,mobile,paid_search,서울,0,
152939,32991,03APR2025,03APR2025:04:43:16,paid,754800,888000,133200,15.0,0,kakao,tablet,organic,부산,0,
152940,19276,05NOV2025,05NOV2025:06:33:44,paid,84320,105400,21080,20.0,0,etc,mobile,paid_search,경북,0,
152941,18704,14JUL2025,14JUL2025:17:07:01,paid,564400,564400,0,0.0,0,naver,mobile,email,대구,0,
152942,18137,25JUN2026,25JUN2026:12:22:19,pending,715400,715400,0,0.0,0,card,pc,organic,대전,0,
152943,9989,14FEB2026,14FEB2026:12:17:03,paid,914000,914000,0,0.0,0,card,mobile,organic,대전,0,
152944,24518,19JUN2026,19JUN2026:14:38:29,cancelled,1482750,1647500,164750,10.0,0,kakao,mobile,social,서울,0,
152945,40861,11JUL2025,11JUL2025:12:00:00,refunded,18840,17600,1760,10.0,3000,card,pc,email,광주,0,13JUL2025
152946,27626,20MAR2026,20MAR2026:00:18:24,paid,103300,103300,0,0.0,0,kakao,mobile,paid_search,경기,0,
152947,40394,17MAY2026,17MAY2026:22:11:35,paid,176510,185800,9290,5.0,0,card,pc,email,서울,0,
152948,4971,16MAY2026,16MAY2026:02:17:27,paid,134300,134300,0,0.0,0,kakao,mobile,social,인천,1,
152949,26135,14OCT2025,14OCT2025:19:15:22,paid,270360,300400,30040,10.0,0,card,pc,direct,인천,0,
152950,15349,14FEB2026,14FEB2026:05:33:57,paid,132800,166000,33200,20.0,0,card,pc,email,서울,0,
152951,12326,29NOV2025,29NOV2025:01:11:31,paid,946800,946800,0,0.0,0,kakao,mobile,email,경기,0,
152952,4222,17MAY2025,17MAY2025:18:55:04,paid,354900,354900,0,0.0,0,card,mobile,organic,강원,0,
152953,21113,02SEP2025,02SEP2025:09:56:59,paid,24200,26500,5300,20.0,3000,card,mobile,paid_search,서울,0,
152954,38200,02MAY2026,02MAY2026:05:01:50,paid,41395,48700,7305,15.0,0,naver,mobile,organic,서울,0,
152955,10300,14OCT2025,14OCT2025:01:36:17,refunded,3639120,4548900,909780,20.0,0,card,mobile,paid_search,경기,0,26OCT2025
152956,23764,21DEC2024,21DEC2024:16:32:22,paid,126900,126900,0,0.0,0,card,mobile,paid_search,경기,0,
152957,30625,01APR2026,01APR2026:07:51:44,cancelled,21360,21600,3240,15.0,3000,card,mobile,email,대구,0,
152958,10805,25JUN2026,25JUN2026:10:32:46,paid,4125280,4342400,217120,5.0,0,naver,pc,paid_search,강원,0,
152959,12283,06JUL2026,06JUL2026:23:52:38,refunded,68115,71700,3585,5.0,0,card,mobile,direct,전북,0,16JUL2026
152960,37235,21FEB2026,21FEB2026:09:46:55,paid,935560,984800,49240,5.0,0,kakao,mobile,social,경기,0,
152961,21030,19JUN2026,19JUN2026:11:32:45,refunded,50745,59700,8955,15.0,0,card,mobile,direct,경기,0,28JUN2026
152962,33112,15JAN2026,15JAN2026:12:29:08,paid,237420,263800,26380,10.0,0,kakao,mobile,paid_search,인천,0,
152963,4830,24FEB2026,24FEB2026:13:42:02,paid,29410,27800,1390,5.0,3000,naver,mobile,organic,경기,0,
152964,46214,17FEB2025,17FEB2025:02:03:06,paid,419400,419400,0,0.0,0,card,mobile,organic,광주,0,
152965,20614,01NOV2025,01NOV2025:15:08:04,paid,62800,62800,0,0.0,0,card,mobile,paid_search,인천,0,
152966,7123,24JUN2026,24JUN2026:11:00:35,paid,403845,425100,21255,5.0,0,card,mobile,paid_search,전남,0,
152967,29626,30APR2026,30APR2026:00:47:01,paid,1280070,1422300,142230,10.0,0,card,mobile,direct,부산,0,
152968,35379,18FEB2026,18FEB2026:07:43:34,paid,526600,526600,0,0.0,0,card,mobile,paid_search,강원,0,
152969,25544,06MAR2026,06MAR2026:09:52:40,paid,693215,729700,36485,5.0,0,transfer,pc,organic,부산,0,
152970,43211,15APR2025,15APR2025:02:13:50,paid,37600,37600,0,0.0,0,naver,tablet,social,충북,0,
152971,957,23MAY2026,23MAY2026:11:46:14,paid,54900,54900,0,0.0,0,card,mobile,organic,인천,1,
152972,10911,15JUN2026,15JUN2026:11:41:45,pending,64505,67900,3395,5.0,0,card,pc,paid_search,서울,0,
152973,24457,18MAY2026,18MAY2026:12:31:09,cancelled,3499325,3683500,184175,5.0,0,etc,mobile,paid_search,경남,1,
152974,23374,23MAY2026,23MAY2026:08:27:49,paid,48620,57200,8580,15.0,0,naver,mobile,paid_search,부산,0,
152975,44605,21NOV2025,21NOV2025:23:25:21,paid,2047600,2047600,0,0.0,0,kakao,mobile,social,부산,0,
152976,31494,10JAN2026,10JAN2026:12:44:47,refunded,8440,6800,1360,20.0,3000,naver,pc,paid_search,충남,0,21JAN2026
152977,35750,27FEB2026,27FEB2026:06:16:13,paid,1830175,1926500,96325,5.0,0,card,pc,paid_search,경기,0,
152978,42996,10SEP2024,10SEP2024:05:32:27,paid,31120,29600,1480,5.0,3000,card,pc,email,서울,1,
152979,29626,06SEP2025,06SEP2025:22:41:30,paid,14840,14800,2960,20.0,3000,kakao,pc,paid_search,서울,0,
152980,15565,22SEP2025,22SEP2025:02:44:17,paid,1052200,1052200,0,0.0,0,card,pc,paid_search,부산,0,
152981,4974,21JUN2026,21JUN2026:00:42:19,cancelled,2685800,2685800,0,0.0,0,naver,pc,social,경북,0,
152982,45267,05FEB2026,05FEB2026:07:45:43,paid,52440,55200,2760,5.0,0,card,tablet,organic,강원,0,
152983,43936,10APR2026,10APR2026:15:14:57,paid,177040,221300,44260,20.0,0,naver,mobile,social,서울,0,
152984,16843,05APR2025,05APR2025:17:13:23,paid,52800,52800,0,0.0,0,card,tablet,paid_search,전남,0,
152985,47906,13APR2024,13APR2024:19:45:28,paid,256400,320500,64100,20.0,0,kakao,mobile,social,서울,0,
152986,29499,09MAY2026,09MAY2026:16:13:22,paid,216320,270400,54080,20.0,0,naver,mobile,organic,충북,0,
152987,28671,21DEC2024,21DEC2024:13:07:25,paid,1465800,1465800,0,0.0,0,etc,mobile,paid_search,서울,0,
152988,46727,27DEC2025,27DEC2025:04:26:15,paid,34400,34400,0,0.0,0,card,mobile,organic,서울,0,
152989,36298,17JAN2026,17JAN2026:05:54:24,paid,74400,74400,0,0.0,0,naver,mobile,direct,경북,0,
152990,20207,17SEP2024,17SEP2024:09:01:59,paid,76300,76300,0,0.0,0,card,pc,social,부산,0,
152991,5319,16NOV2024,16NOV2024:00:19:24,paid,218880,273600,54720,20.0,0,etc,pc,organic,경기,0,
152992,47425,03JUN2026,03JUN2026:21:31:59,paid,1536600,1536600,0,0.0,0,kakao,pc,organic,대전,0,
152993,48747,20FEB2026,20FEB2026:05:36:35,paid,106400,106400,0,0.0,0,kakao,mobile,social,서울,0,
152994,37846,26JUN2025,26JUN2025:05:01:49,paid,233600,292000,58400,20.0,0,card,mobile,organic,대구,0,
152995,1175,03NOV2025,03NOV2025:01:28:18,paid,7636195,8038100,401905,5.0,0,card,mobile,organic,인천,0,
152996,20950,17FEB2026,17FEB2026:00:32:15,paid,1736000,1736000,0,0.0,0,kakao,tablet,paid_search,충북,1,
152997,6011,29JUL2025,29JUL2025:23:13:20,paid,1564745,1647100,82355,5.0,0,card,mobile,direct,경기,1,
152998,2535,18MAR2026,18MAR2026:02:19:10,paid,142500,150000,7500,5.0,0,kakao,mobile,social,경기,0,
152999,13255,02NOV2025,02NOV2025:00:21:21,cancelled,76500,76500,0,0.0,0,naver,mobile,social,전북,0,
153000,48528,24DEC2025,24DEC2025:02:18:42,paid,341700,402000,60300,15.0,0,kakao,mobile,direct,광주,0,
153001,34951,24MAY2025,24MAY2025:15:39:07,paid,9120,7200,1080,15.0,3000,card,pc,organic,서울,0,
153002,28751,06SEP2024,06SEP2024:03:28:09,paid,39040,48800,9760,20.0,0,naver,mobile,organic,충남,0,
153003,31263,20APR2025,20APR2025:10:01:34,paid,26100,23100,0,0.0,3000,transfer,pc,paid_search,경기,0,
153004,49048,10AUG2025,10AUG2025:10:40:13,paid,1217300,1217300,0,0.0,0,kakao,mobile,paid_search,경기,0,
153005,20846,08APR2025,08APR2025:09:09:57,cancelled,1031300,1031300,0,0.0,0,transfer,mobile,paid_search,서울,0,
153006,48154,05JUN2026,05JUN2026:06:37:50,paid,265000,265000,0,0.0,0,card,pc,paid_search,서울,0,
153007,10619,09FEB2026,09FEB2026:20:08:58,paid,767300,767300,0,0.0,0,card,mobile,direct,전북,0,
153008,6725,22APR2026,22APR2026:14:11:31,paid,1186920,1318800,131880,10.0,0,naver,mobile,paid_search,경기,0,
153009,19330,30JUN2026,30JUN2026:03:51:07,paid,18810,18600,2790,15.0,3000,naver,pc,paid_search,경기,0,
153010,41341,26AUG2025,26AUG2025:12:25:54,paid,43520,51200,7680,15.0,0,kakao,mobile,social,경기,0,
153011,35108,15SEP2025,15SEP2025:13:29:27,paid,3786480,4207200,420720,10.0,0,card,mobile,direct,서울,0,
153012,6296,19APR2026,19APR2026:02:40:20,paid,1995800,1995800,0,0.0,0,card,mobile,organic,인천,0,
153013,28521,13SEP2024,13SEP2024:21:54:26,paid,1094400,1152000,57600,5.0,0,etc,tablet,paid_search,강원,0,
153014,9216,21DEC2025,21DEC2025:18:39:50,paid,2985800,2985800,0,0.0,0,card,mobile,social,경남,0,
153015,43686,04MAY2026,04MAY2026:16:44:53,paid,90060,94800,4740,5.0,0,card,pc,organic,서울,0,
153016,37021,16AUG2025,16AUG2025:19:07:37,paid,256860,285400,28540,10.0,0,naver,mobile,organic,강원,0,
153017,23169,22MAY2025,22MAY2025:03:31:15,paid,57665,60700,3035,5.0,0,card,pc,email,전남,0,
153018,39542,22MAY2025,22MAY2025:01:15:39,paid,41895,44100,2205,5.0,0,naver,pc,social,대구,0,
153019,47572,08MAR2026,08MAR2026:01:42:39,paid,35200,35200,0,0.0,0,card,pc,paid_search,충북,0,
153020,4903,21JAN2026,21JAN2026:13:19:13,paid,45900,54000,8100,15.0,0,card,mobile,paid_search,충남,0,
153021,5688,31OCT2025,31OCT2025:04:58:54,paid,212670,250200,37530,15.0,0,kakao,mobile,organic,경기,1,
153022,38153,02SEP2025,02SEP2025:18:32:54,cancelled,3440205,4047300,607095,15.0,0,card,pc,organic,서울,0,
153023,20139,27MAY2025,27MAY2025:09:30:24,paid,23700,23000,2300,10.0,3000,card,mobile,organic,서울,0,
153024,29456,06MAR2025,06MAR2025:13:58:48,paid,339200,339200,0,0.0,0,naver,mobile,paid_search,강원,1,
153025,26031,14SEP2025,14SEP2025:04:27:12,pending,8200,5200,0,0.0,3000,kakao,mobile,social,인천,0,
153026,18205,01AUG2025,01AUG2025:18:13:43,paid,120400,120400,0,0.0,0,kakao,pc,organic,충북,0,
153027,45449,01FEB2025,01FEB2025:14:39:42,paid,8320,5600,280,5.0,3000,transfer,mobile,organic,경기,1,
153028,47559,23FEB2026,23FEB2026:10:14:43,paid,387000,387000,0,0.0,0,kakao,pc,paid_search,서울,0,
153029,17005,02JUL2026,02JUL2026:05:53:32,paid,66600,74000,7400,10.0,0,kakao,mobile,paid_search,경기,0,
153030,9707,15DEC2025,15DEC2025:06:27:42,cancelled,88160,110200,22040,20.0,0,card,mobile,direct,전북,0,
153031,42767,28JUN2026,28JUN2026:11:54:45,paid,97040,121300,24260,20.0,0,naver,pc,direct,서울,0,
153032,12725,22FEB2025,22FEB2025:16:35:41,paid,8760,6400,640,10.0,3000,transfer,tablet,direct,서울,0,
153033,2723,07AUG2024,07AUG2024:19:26:31,paid,50635,53300,2665,5.0,0,card,mobile,organic,서울,0,
153034,43958,02JAN2025,02JAN2025:02:12:38,paid,134500,134500,0,0.0,0,naver,mobile,organic,제주,0,
153035,16949,04MAY2026,04MAY2026:17:56:25,refunded,856080,1070100,214020,20.0,0,card,pc,paid_search,경기,0,08MAY2026
153036,3673,03DEC2025,03DEC2025:22:10:16,pending,5630000,5630000,0,0.0,0,card,pc,paid_search,전남,0,
153037,39668,04APR2025,04APR2025:13:09:13,paid,3535000,3535000,0,0.0,0,card,mobile,social,서울,1,
153038,49822,21JAN2026,21JAN2026:15:44:59,paid,14220,13200,1980,15.0,3000,card,mobile,organic,부산,0,
153039,8104,08OCT2025,08OCT2025:12:23:07,paid,77040,85600,8560,10.0,0,kakao,mobile,direct,경기,0,
153040,27159,20DEC2025,20DEC2025:02:32:34,paid,2250080,2812600,562520,20.0,0,kakao,mobile,paid_search,경북,0,
153041,26953,14MAY2026,14MAY2026:19:12:16,pending,29700,33000,3300,10.0,0,kakao,mobile,direct,전남,0,
153042,4922,12MAR2026,12MAR2026:02:23:51,paid,1044000,1044000,0,0.0,0,card,pc,organic,경남,0,
153043,34266,03AUG2025,03AUG2025:21:38:51,paid,218365,256900,38535,15.0,0,kakao,mobile,direct,전북,0,
153044,9062,03NOV2024,03NOV2024:17:39:12,paid,29450,31000,1550,5.0,0,kakao,pc,paid_search,광주,0,
153045,29553,13OCT2025,13OCT2025:11:56:25,paid,8890,6200,310,5.0,3000,kakao,mobile,paid_search,강원,1,
153046,34531,30DEC2024,30DEC2024:19:14:28,paid,30800,30800,0,0.0,0,card,pc,paid_search,인천,0,
153047,43559,14JUN2026,14JUN2026:12:34:39,paid,26440,29300,5860,20.0,3000,naver,pc,paid_search,충남,0,
153048,7016,29AUG2025,29AUG2025:23:46:07,refunded,5470,2600,130,5.0,3000,naver,pc,paid_search,서울,0,31AUG2025
153049,18192,10APR2025,10APR2025:04:43:09,paid,1712300,1712300,0,0.0,0,card,tablet,paid_search,대전,0,
153050,37282,10APR2026,10APR2026:18:57:30,paid,41610,43800,2190,5.0,0,card,mobile,paid_search,경남,0,
153051,8389,08JAN2026,08JAN2026:17:06:09,paid,3870600,3870600,0,0.0,0,card,mobile,paid_search,전북,0,
153052,46880,03APR2026,03APR2026:03:24:01,cancelled,552900,552900,0,0.0,0,kakao,mobile,social,경기,0,
153053,5055,10APR2026,10APR2026:22:57:04,paid,387990,431100,43110,10.0,0,transfer,pc,direct,전남,0,
153054,35545,22OCT2025,22OCT2025:05:46:00,paid,203660,239600,35940,15.0,0,naver,pc,social,경기,0,
153055,41590,11JUN2026,11JUN2026:04:52:58,paid,53100,53100,0,0.0,0,kakao,tablet,direct,충남,0,
153056,44944,25JUN2026,25JUN2026:19:27:48,paid,612940,645200,32260,5.0,0,card,mobile,paid_search,충북,0,
153057,29220,07MAY2026,07MAY2026:09:31:07,paid,1550430,1722700,172270,10.0,0,kakao,pc,organic,서울,0,
153058,47238,29DEC2025,29DEC2025:03:10:23,paid,689400,689400,0,0.0,0,card,tablet,organic,울산,0,
153059,24504,04DEC2024,04DEC2024:07:27:51,cancelled,86880,108600,21720,20.0,0,card,pc,organic,서울,0,
153060,26853,29APR2025,29APR2025:15:22:45,paid,221520,276900,55380,20.0,0,card,mobile,organic,서울,0,
153061,27649,07APR2024,07APR2024:06:47:31,paid,1596190,1680200,84010,5.0,0,card,mobile,social,서울,0,
153062,7191,25FEB2026,25FEB2026:07:53:32,paid,96320,120400,24080,20.0,0,card,mobile,organic,충남,1,
153063,30509,16FEB2026,16FEB2026:13:59:37,paid,70650,78500,7850,10.0,0,kakao,mobile,direct,경기,0,
153064,37348,30MAY2025,30MAY2025:19:00:26,paid,7160,5200,1040,20.0,3000,card,pc,social,부산,0,
153065,7363,05SEP2025,05SEP2025:20:08:39,paid,83520,104400,20880,20.0,0,kakao,mobile,social,서울,0,
153066,2672,08JUN2026,08JUN2026:05:20:38,paid,89845,105700,15855,15.0,0,card,mobile,organic,전남,0,
153067,45357,23OCT2025,23OCT2025:11:12:50,refunded,77360,96700,19340,20.0,0,transfer,mobile,social,부산,0,27OCT2025
153068,42417,28APR2026,28APR2026:03:54:02,paid,1703065,1792700,89635,5.0,0,card,mobile,organic,경기,0,
153069,47061,13JUN2026,13JUN2026:06:34:03,paid,1519360,1899200,379840,20.0,0,card,pc,paid_search,전북,1,
153070,26239,25AUG2024,25AUG2024:08:25:12,paid,1256320,1570400,314080,20.0,0,kakao,pc,social,전북,0,
153071,13041,28MAY2025,28MAY2025:12:03:15,paid,3919040,4898800,979760,20.0,0,card,mobile,email,부산,0,
153072,48259,22SEP2025,22SEP2025:05:33:24,paid,47400,47400,0,0.0,0,kakao,mobile,social,부산,1,
153073,48886,25JUN2026,25JUN2026:21:29:34,paid,15960,14400,1440,10.0,3000,naver,pc,email,서울,0,
153074,12469,10JUN2026,10JUN2026:13:49:26,paid,307600,307600,0,0.0,0,kakao,pc,organic,전북,0,
153075,15162,07NOV2025,07NOV2025:09:17:44,paid,141700,141700,0,0.0,0,card,mobile,social,경기,0,
153076,47403,04JUL2026,04JUL2026:20:18:30,paid,90155,94900,4745,5.0,0,naver,pc,paid_search,인천,0,
153077,31066,19AUG2025,19AUG2025:20:39:23,paid,60900,60900,0,0.0,0,transfer,mobile,email,서울,0,
153078,21331,04JUN2026,04JUN2026:15:21:46,paid,57200,57200,0,0.0,0,card,mobile,social,부산,0,
153079,26448,29JUN2026,29JUN2026:21:25:06,paid,4190,1400,210,15.0,3000,kakao,mobile,organic,경기,0,
153080,19007,20APR2025,20APR2025:21:55:01,paid,145440,161600,16160,10.0,0,kakao,tablet,paid_search,경기,0,
153081,15837,27JUN2026,27JUN2026:01:32:32,paid,109820,115600,5780,5.0,0,card,tablet,paid_search,대구,0,
153082,13151,28FEB2026,28FEB2026:13:08:20,paid,45220,53200,7980,15.0,0,transfer,mobile,organic,광주,0,
153083,27480,20MAR2026,20MAR2026:18:46:29,paid,37980,42200,4220,10.0,0,etc,mobile,paid_search,서울,0,
153084,47890,08MAY2026,08MAY2026:00:20:40,paid,55100,58000,2900,5.0,0,card,mobile,organic,경기,0,
153085,35499,20JAN2026,20JAN2026:16:12:22,refunded,327000,327000,0,0.0,0,card,mobile,social,전남,0,21JAN2026
153086,1469,21OCT2025,21OCT2025:04:46:52,paid,18840,19800,3960,20.0,3000,kakao,pc,paid_search,충남,0,
153087,10043,17JUN2024,17JUN2024:06:35:02,paid,42750,45000,2250,5.0,0,kakao,mobile,email,인천,0,
153088,23775,05APR2025,05APR2025:06:01:47,paid,69300,69300,0,0.0,0,kakao,tablet,social,인천,0,
153089,23518,25JUN2026,25JUN2026:04:24:28,paid,26940,25200,1260,5.0,3000,kakao,mobile,paid_search,서울,1,
153090,40790,25OCT2025,25OCT2025:10:47:30,paid,499630,587800,88170,15.0,0,etc,mobile,social,서울,0,
153091,569,23APR2025,23APR2025:01:54:01,refunded,1163070,1292300,129230,10.0,0,card,mobile,organic,서울,0,30APR2025
153092,10147,20FEB2026,20FEB2026:22:21:54,paid,1446840,1607600,160760,10.0,0,card,pc,organic,강원,1,
153093,7052,08JUL2026,08JUL2026:04:37:43,pending,51200,51200,0,0.0,0,etc,mobile,organic,서울,0,
153094,25120,31MAR2026,31MAR2026:05:50:44,paid,22400,19400,0,0.0,3000,card,pc,direct,경기,0,
153095,43423,06JAN2026,06JAN2026:12:56:11,paid,7600,4600,0,0.0,3000,kakao,pc,social,대구,0,
153096,24272,13MAR2026,13MAR2026:00:58:53,paid,64430,75800,11370,15.0,0,kakao,tablet,paid_search,울산,0,
153097,13413,04OCT2025,04OCT2025:00:37:33,paid,10300,7300,0,0.0,3000,naver,mobile,organic,경기,0,
153098,14200,16FEB2026,16FEB2026:00:37:56,paid,142120,149600,7480,5.0,0,transfer,mobile,paid_search,강원,0,
