message_id,split,similarity_group_id,label,target,has_url,url_count,text_length,text_probability,text_probability_oof,text_probability_meta_input,oof_fold_id,sas_meta_fit_eligible,url_probability_filled,url_probability_missing,fixed_fusion_probability,url_neutral_probability,linear_cf_probability,kcbert_probability,kcbert_calibrated_probability,kcbert_cf_probability,attack_type
msg-a87ba78a47e4489b482f,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-2e5a3db9ca32721b0ade,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-cd36527c6da612a43e9c,train,sim-cfd3eb762df67cfa6326,smishing,1,1,1,49,0.8181913014498622,0.7689071994571216,0.7689071994571216,2.0,1,0.9999441363228062,0,0.8727171519117454,0.8294952470144734,0.9175141643663737,,,,
msg-2ab7c02d17d9e5672041,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.23075632433209878,0,0.7662945723059059,0.9948165850464142,0.9972231003785839,,,,
msg-c33c871433d33b1df47a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-acb55f3f559896f17855,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-c8575571d021d1d75678,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-e15cdba250d256efa4f7,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-4b4d6fdaf38c2a920dc2,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.21805472062738862,0,0.7624840911944929,0.9948165850464142,0.9972231003785839,,,,
msg-9d09fd8b56893c64b26f,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.39997608333206575,0,0.817729273297958,0.9964325398025374,0.998322148416538,,,,
msg-562b4766adcaae3511e4,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.21805472062738862,0,0.7631528644865548,0.9964325398025374,0.998322148416538,,,,
msg-f150936ec28f1e30c36e,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.22895638309717184,0,0.7664233632274898,0.9964325398025374,0.998322148416538,,,,
msg-207c045839995fb50960,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.39997608333206575,0,0.8144524373223905,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-76567651d88ce677775a,train,sim-3b6624720790ded0ecc0,smishing,1,1,1,57,0.9426870825620335,0.930520647792394,0.930520647792394,3.0,1,0.9999441363228062,0,0.9598641986902653,0.9444582913331996,0.9577143213031004,,,,
msg-9fdde4a950314ed473f3,validation,sim-37289f57df721a78a6b8,smishing,1,1,1,49,0.8588377949758154,,0.8588377949758154,,1,0.9999441363228062,0,0.9011696973799126,0.8769642611025978,0.9510261008936486,0.99984634,0.9944577398163489,0.99993,
msg-ab998571e77487a26ca0,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.20949945315611598,0,0.7599175109531111,0.9948165850464142,0.9972231003785839,,,,
msg-e5406a3aa0e27b7c6057,train,sim-cfd3eb762df67cfa6326,smishing,1,1,1,50,0.8657614376271254,0.83046303734339,0.83046303734339,2.0,1,0.2178303196223931,0,0.6713821022257056,0.8294952470144734,0.8394156494415911,,,,
msg-99ea4fde571a37c78e38,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-1064df00f2e29a82d078,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-b6915aa92c1ff839f2ca,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-ef1295b32ea6b70e3c2a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-6ec365f018afd3000bbd,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-08650893dc157564eb92,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-89fc202507aab31128ad,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,40,0.9947681441736597,0.9686905507015288,0.9686905507015288,0.0,1,0.23369638078121086,0,0.766446615155925,0.9921145704017607,0.9952310568767309,,,,
msg-a5f1ef8bd4686fc471b2,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.39997608333206575,0,0.8174630996463065,0.9933732408850594,0.9957551250760532,,,,
msg-bd2286e4df24ceb3a2bd,train,sim-b34f196d71eb03531aa1,smishing,1,1,1,55,0.9967619247421582,0.995571557631018,0.995571557631018,1.0,1,0.4722944709458632,0,0.8394216886032696,0.9967610883354259,0.9986960420637471,,,,
msg-8a17045e9aafdcaf9ffd,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.21805472062738862,0,0.7631528644865548,0.9964325398025374,0.998322148416538,,,,
msg-17083b455e74874451be,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.21805472062738862,0,0.7628866908349033,0.9933732408850594,0.9957551250760532,,,,
msg-d56ca948be720ca9d667,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.39997608333206575,0,0.817729273297958,0.9964325398025374,0.998322148416538,,,,
msg-81df5e28d7c57510723a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.21805472062738862,0,0.7631528644865548,0.9964325398025374,0.998322148416538,,,,
msg-bec5a59ddf610b3f53d3,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.23369638078121086,0,0.7678453625327015,0.9964325398025374,0.998322148416538,,,,
msg-5b7ae19cfde98307da26,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.22895638309717184,0,0.7664233632274898,0.9964325398025374,0.998322148416538,,,,
msg-ba5f726212dc392420f8,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.23369638078121086,0,0.7678453625327015,0.9964325398025374,0.998322148416538,,,,
msg-bf40fdb840e1787bfbfe,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.39997608333206575,0,0.817729273297958,0.9964325398025374,0.998322148416538,,,,
msg-c6db34918134747fe28d,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.39997608333206575,0,0.817729273297958,0.9964325398025374,0.998322148416538,,,,
msg-b53be758b404c4152d50,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.6286212754378473,0,0.8863228309296924,0.9964325398025374,0.998322148416538,,,,
msg-3ca68dea50288dddcf0a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.39997608333206575,0,0.817729273297958,0.9964325398025374,0.998322148416538,,,,
msg-6ba57c9f4975de91259c,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-86f64bc8f8996311c088,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-52c5a9f29f3258e06f3c,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,40,0.9947681441736597,0.9686905507015288,0.9686905507015288,0.0,1,0.21805472062738862,0,0.7617541171097784,0.9921145704017607,0.9952310568767309,,,,
msg-589fbbeb4b18d701fb65,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.2032471456394468,0,0.7584444183385208,0.9933732408850594,0.9957551250760532,,,,
msg-16418544d535e98ec645,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.39997608333206575,0,0.8174630996463065,0.9933732408850594,0.9957551250760532,,,,
msg-3fa6ae00e5f55e53efe2,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.4722944709458632,0,0.8394247895820972,0.9964325398025374,0.998322148416538,,,,
msg-e74a9f3d14358d0f6bd8,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.22895638309717184,0,0.7664233632274898,0.9964325398025374,0.998322148416538,,,,
msg-1d2770add42837ff8bf5,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.6286212754378473,0,0.8863228309296924,0.9964325398025374,0.998322148416538,,,,
msg-06307e1e6fd969dd3712,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-0aaeae3cb2c75e7b997a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.39997608333206575,0,0.8174630996463065,0.9933732408850594,0.9957551250760532,,,,
msg-7cd7a90bd8066feb42a1,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,40,0.9947681441736597,0.9686905507015288,0.9686905507015288,0.0,1,0.4722944709458632,0,0.8380260422053207,0.9921145704017607,0.9952310568767309,,,,
msg-23c55ac36fce72348461,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,40,0.9947681441736597,0.9686905507015288,0.9686905507015288,0.0,1,0.6286212754378473,0,0.884924083552916,0.9921145704017607,0.9952310568767309,,,,
msg-cbb8eb64b0614fe28e5c,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.21805472062738862,0,0.7631528644865548,0.9964325398025374,0.998322148416538,,,,
msg-24000f98a235f922ed28,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,40,0.9947681441736597,0.9686905507015288,0.9686905507015288,0.0,1,0.4722944709458632,0,0.8380260422053207,0.9921145704017607,0.9952310568767309,,,,
msg-49fce667f0e0799be33a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,41,0.9942062635017824,0.96704394054403,0.96704394054403,0.0,1,0.39997608333206575,0,0.8159372094508673,0.9909812080420056,0.994371003826426,,,,
msg-3298b62dbdac3bf1cb62,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.23369638078121086,0,0.76757918888105,0.9933732408850594,0.9957551250760532,,,,
msg-d08bcdaa0434270ddd1a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-e712f98a6d789af5f0a8,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.21805472062738862,0,0.7631528644865548,0.9964325398025374,0.998322148416538,,,,
msg-a59369c6fc4be57e78bf,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.22895638309717184,0,0.7664233632274898,0.9964325398025374,0.998322148416538,,,,
msg-f411008e8e87b6ed08d5,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-dc5f6f557a08fc2757ad,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.4722944709458632,0,0.8361479536065297,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-c05524d01525b950cd89,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-69d61fee67cd24b79b02,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.4722944709458632,0,0.8361479536065297,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-2dd481c39c41377ed81c,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-c32cb215037a832071d7,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-9b0695676d5d0ce796a5,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-e5ad40624225903599e1,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.21805472062738862,0,0.7624840911944929,0.9948165850464142,0.9972231003785839,,,,
msg-c4a8f9dcab15509ba6b8,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.23075632433209878,0,0.7662945723059059,0.9948165850464142,0.9972231003785839,,,,
msg-a4fdca37410ac1b8d0d8,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-cc60c4b52c8a98b96bf9,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-b187b549329e6e980e49,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-0db6c08b0c1ef12183fd,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-ba01e4261c03ba525883,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-82a63b7adbac6f5c9fd2,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.23369638078121086,0,0.764568526557134,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-897ff70c5e0093de6a88,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-ab860d51823c6fd26ae5,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.6286212754378473,0,0.8856540576376305,0.9948165850464142,0.9972231003785839,,,,
msg-354e20c234d37a9292dc,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.21805472062738862,0,0.7598760285109873,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-6044097409ca1f44cc38,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.6286212754378473,0,0.8856540576376305,0.9948165850464142,0.9972231003785839,,,,
msg-244a9f262b555dbb9e59,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-19627d8b7e62ff94f514,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.21805472062738862,0,0.7624840911944929,0.9948165850464142,0.9972231003785839,,,,
msg-6b34b2c71cc590bb9d00,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-95a7010694ed0874386a,test,sim-87797f89df5e858eb2aa,smishing,1,1,1,42,0.9921302561334716,,0.9921302561334716,,1,0.4722944709458632,0,0.836179520577189,0.9876278306428965,0.9917882471939636,0.99988973,0.9954403436037556,0.9999238,
msg-8676d7e9cae2814f37ec,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-c5226db878c7fe4c4e38,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.23369638078121086,0,0.7671765892406396,0.9948165850464142,0.9972231003785839,,,,
msg-f21a869aa2030a5b1716,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-ec4e35587b6a785a8d63,test,sim-87797f89df5e858eb2aa,smishing,1,1,1,42,0.9921302561334716,,0.9921302561334716,,1,0.39997608333206575,0,0.8144840042930498,0.9876278306428965,0.9917882471939636,0.99988973,0.9954403436037556,0.9999238,
msg-6f16a0c77efbc894ec82,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.4722944709458632,0,0.8361479536065297,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-89b54c29b93b24021d47,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-aa3f64467fe718e0e677,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.6286212754378473,0,0.883045994954125,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-96fddd045fff9d817b42,validation,sim-a41d16c6161a40a11084,smishing,1,1,1,41,0.9920851604611012,,0.9920851604611012,,1,0.23075632433209878,0,0.7636865096224004,0.9879411007301035,0.9925969758313963,0.9998901,0.9954493524057765,0.9999176,
msg-b67599f97ca3b45b74c0,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-a1c570b9f28d114cfc4d,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-66adb1f564802a670874,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-657ed41a5ec62d0cc82d,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-57b6e601ed91aebd58e2,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.23369638078121086,0,0.76757918888105,0.9933732408850594,0.9957551250760532,,,,
msg-9fb8efedb232fedbd49f,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.21805472062738862,0,0.7624840911944929,0.9948165850464142,0.9972231003785839,,,,
msg-b8c9a24cf839168cadfc,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-ef80e4e5d5f652635ecd,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-cf98ac29b8b3fc58e123,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.6286212754378473,0,0.8856540576376305,0.9948165850464142,0.9972231003785839,,,,
msg-eec9acb3799f002bf0a2,test,sim-87797f89df5e858eb2aa,smishing,1,1,1,42,0.9921302561334716,,0.9921302561334716,,1,0.21805472062738862,0,0.7599075954816467,0.9876278306428965,0.9917882471939636,0.99988973,0.9954403436037556,0.9999238,
msg-c78e22be2f5a2897f90a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.23369638078121086,0,0.7671765892406396,0.9948165850464142,0.9972231003785839,,,,
msg-f9cc50d11cf00b1db65a,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.21205302551983396,0,0.7610861823026369,0.9933732408850594,0.9957551250760532,,,,
msg-598adfa7980b1c6d4047,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-a7f918043dcda396328c,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-9c876aaa4b11c6ea2000,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-f20583324b6e616e7265,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,45,0.9967663547119119,0.9784480732063656,0.9784480732063656,0.0,1,0.20949945315611598,0,0.760586284245173,0.9964325398025374,0.998322148416538,,,,
msg-ee85f2250fea30047b0d,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-761116e5018d52eaeb94,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.20949945315611598,0,0.7603201105935216,0.9933732408850594,0.9957551250760532,,,,
msg-86ed8f3ff315b52731b3,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.39997608333206575,0,0.817060500005896,0.9948165850464142,0.9972231003785839,,,,
msg-38e18aafa5484d42ca7b,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-f8fa892f944fcdd7b685,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.4722944709458632,0,0.8387560162900353,0.9948165850464142,0.9972231003785839,,,,
msg-4bb9da419a3517dd8e56,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,44,0.9958109642946805,0.968365601688696,0.968365601688696,0.0,1,0.22895638309717184,0,0.7657545899354279,0.9948165850464142,0.9972231003785839,,,,
msg-1086827b540a924d903b,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.39997608333206575,0,0.8174630996463065,0.9933732408850594,0.9957551250760532,,,,
msg-fc294135656c901cfb9e,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
msg-e226672b54460fcbbd29,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.6286212754378473,0,0.886056657278041,0.9933732408850594,0.9957551250760532,,,,
msg-6b038bb113683853f66b,train,sim-a4056b1b30294791fcdb,smishing,1,1,1,37,0.996386106638124,0.9713866866625702,0.9713866866625702,0.0,1,0.4722944709458632,0,0.8391586159304457,0.9933732408850594,0.9957551250760532,,,,
