date,region,category,ad_spend,visits,sales
2024-12-12 16:41:00,Busan,food,41.8,47,418.0
2024-12-12 17:07:00,Gwangju,food,90.6,45,479.0
2024-12-12 10:20:00,Seoul,food,66.5,47,357.0
2024-12-12 08:30:00,Seoul,food,24.9,51,397.0
2024-12-12 20:50:00,Incheon,tech,68.6,58,134.0
2024-12-12 16:49:00,Gwangju,tech,38.0,46,240.0
2024-12-12 19:33:00,Incheon,fashion,65.3,44,426.0
2024-12-12 14:16:00,Daegu,tech,92.4,45,194.0
2024-12-12 22:32:00,Daegu,tech,35.6,43,125.0
2024-12-12 18:14:00,Daegu,home,76.1,48,283.0
2024-12-13 17:29:00,Seoul,home,81.8,41,279.0
2024-12-13 20:53:00,Incheon,food,13.7,54,229.0
2024-12-13 16:06:00,Gwangju,home,92.7,44,458.0
2024-12-13 16:53:00,Gwangju,fashion,85.5,44,164.0
2024-12-13 12:18:00,Busan,home,67.9,56,365.0
2024-12-13 15:45:00,Incheon,fashion,59.7,42,316.0
2024-12-13 14:12:00,Busan,fashion,91.7,58,467.0
2024-12-13 21:11:00,Seoul,food,36.6,39,246.0
2024-12-13 14:29:00,Seoul,tech,50.3,46,335.0
2024-12-13 14:19:00,Daegu,tech,67.5,52,239.0
2024-12-13 11:46:00,Seoul,home,75.9,40,330.0
2024-12-13 21:05:00,Incheon,fashion,89.3,49,193.0
2024-12-13 17:56:00,Seoul,fashion,23.6,47,318.0
2024-12-13 17:14:00,Incheon,tech,45.8,55,262.0
2024-12-13 13:01:00,Seoul,food,25.4,45,488.0
2024-12-13 17:22:00,Daegu,tech,59.5,44,206.0
2024-12-13 19:49:00,Busan,food,19.1,51,69.0
2024-12-13 14:44:00,Daegu,home,29.2,46,133.0
2024-12-13 15:36:00,Incheon,home,15.6,51,158.0
2024-12-13 13:20:00,Gwangju,tech,63.1,47,404.0
2024-12-13 14:29:00,Daegu,home,37.9,60,176.0
2024-12-13 21:05:00,Daegu,tech,57.0,59,157.0
2024-12-13 14:43:00,Busan,food,54.8,57,272.0
2024-12-13 20:31:00,Busan,food,64.4,50,280.0
2024-12-13 15:46:00,Gwangju,tech,95.2,53,241.0
2024-12-13 12:36:00,Daegu,home,90.1,63,98.0
2024-12-13 20:25:00,Daegu,food,63.3,49,355.0
2024-12-13 15:10:00,Daegu,tech,80.2,37,64.0
2024-12-13 20:31:00,Gwangju,tech,17.6,44,161.0
2024-12-13 18:52:00,Busan,home,11.7,52,424.0
2024-12-13 17:27:00,Busan,home,86.7,51,195.0
2024-12-13 16:02:00,Seoul,tech,63.9,51,362.0
2024-12-13 19:01:00,Incheon,food,19.6,59,367.0
2024-12-13 12:24:00,Incheon,food,81.7,57,383.0
2024-12-13 15:19:00,Gwangju,fashion,85.7,47,421.0
2024-12-13 17:15:00,Busan,tech,91.1,54,237.0
2024-12-13 20:08:00,Gwangju,tech,88.4,48,427.0
2024-12-13 18:46:00,Incheon,fashion,38.3,32,433.0
2024-12-13 13:15:00,Incheon,tech,86.7,52,195.0
2024-12-13 14:58:00,Seoul,fashion,70.2,49,122.0
2024-12-13 15:34:00,Gwangju,food,95.1,50,177.0
2024-12-13 21:57:00,Gwangju,home,15.8,50,229.0
2024-12-13 13:55:00,Gwangju,home,34.2,44,337.0
2024-12-13 19:36:00,Daegu,food,76.8,50,388.0
2024-12-13 12:48:00,Busan,tech,21.1,54,295.0
2024-12-13 21:25:00,Incheon,fashion,46.1,52,425.0
2024-12-13 14:04:00,Incheon,home,28.3,48,72.0
2024-12-13 16:02:00,Daegu,fashion,47.3,41,451.0
2024-12-13 11:13:00,Busan,home,68.5,50,64.0
2024-12-13 19:57:00,Daegu,food,41.8,45,149.0
2024-12-14 20:21:00,Gwangju,home,80.4,49,120.0
2024-12-14 15:10:00,Incheon,food,32.3,46,372.0
2024-12-14 17:31:00,Daegu,home,26.8,51,144.0
2024-12-14 13:33:00,Busan,tech,30.0,43,163.0
2024-12-14 09:51:00,Gwangju,tech,13.0,43,356.0
2024-12-14 17:40:00,Busan,home,19.0,51,260.0
2024-12-14 11:18:00,Incheon,home,69.4,50,236.0
2024-12-14 15:49:00,Gwangju,food,26.8,45,223.0
2024-12-14 19:48:00,Incheon,tech,41.2,45,443.0
2024-12-14 11:21:00,Incheon,home,71.0,46,396.0
2024-12-14 19:34:00,Seoul,food,86.4,47,117.0
2024-12-14 20:03:00,Daegu,home,15.7,49,132.0
2024-12-14 20:59:00,Daegu,home,20.9,32,154.0
2024-12-14 08:46:00,Daegu,tech,47.7,39,296.0
2024-12-14 12:30:00,Gwangju,fashion,67.1,54,356.0
2024-12-14 11:28:00,Daegu,fashion,89.9,54,258.0
2024-12-14 18:10:00,Busan,food,95.3,38,259.0
2024-12-14 16:05:00,Seoul,food,24.9,49,194.0
2024-12-14 11:07:00,Daegu,tech,97.3,53,485.0
2024-12-14 18:12:00,Busan,food,52.6,61,240.0
2024-12-14 13:38:00,Busan,home,35.8,53,351.0
2024-12-14 13:25:00,Gwangju,tech,22.2,51,201.0
2024-12-14 17:41:00,Seoul,tech,64.8,50,307.0
2024-12-14 13:50:00,Daegu,food,25.4,53,409.0
2024-12-14 15:54:00,Incheon,home,61.9,50,339.0
2024-12-14 19:59:00,Busan,food,32.4,48,283.0
2024-12-14 18:34:00,Gwangju,fashion,29.1,45,268.0
2024-12-14 09:56:00,Busan,tech,98.9,54,134.0
2024-12-14 19:53:00,Seoul,fashion,56.9,49,464.0
2024-12-14 14:17:00,Incheon,food,60.0,56,286.0
2024-12-14 20:37:00,Busan,home,48.2,56,314.0
2024-12-14 16:07:00,Incheon,tech,83.7,58,318.0
2024-12-14 22:31:00,Busan,tech,87.5,59,158.0
2024-12-14 19:04:00,Busan,tech,74.4,60,500.0
2024-12-14 12:28:00,Busan,home,12.3,50,449.0
2024-12-14 22:49:00,Daegu,tech,60.7,56,415.0
2024-12-14 20:20:00,Incheon,tech,25.4,45,310.0
2024-12-14 15:20:00,Seoul,home,59.9,53,252.0
2024-12-14 14:30:00,Daegu,fashion,22.0,48,147.0
2024-12-14 20:29:00,Incheon,tech,71.6,47,285.0
2024-12-14 13:12:00,Seoul,fashion,80.5,48,455.0
2024-12-14 13:54:00,Busan,home,71.5,48,169.0
2024-12-14 14:19:00,Seoul,food,94.2,54,167.0
2024-12-14 17:33:00,Busan,food,23.4,57,446.0
2024-12-14 10:54:00,Busan,home,52.0,41,283.0
2024-12-14 17:34:00,Busan,home,90.8,51,86.0
2024-12-15 17:23:00,Daegu,home,50.3,54,299.0
2024-12-15 16:14:00,Seoul,fashion,37.7,52,184.0
2024-12-15 15:42:00,Gwangju,fashion,33.2,53,141.0
2024-12-15 18:07:00,Seoul,food,65.2,55,202.0
2024-12-15 16:01:00,Busan,home,66.6,58,262.0
2024-12-15 22:05:00,Incheon,food,15.2,51,347.0
2024-12-15 14:45:00,Seoul,tech,34.8,46,227.0
2024-12-15 16:35:00,Gwangju,tech,69.3,60,458.0
2024-12-15 16:52:00,Busan,home,51.8,46,204.0
2024-12-15 16:50:00,Incheon,fashion,14.1,50,374.0
2024-12-15 15:34:00,Seoul,fashion,21.0,37,400.0
2024-12-15 18:04:00,Gwangju,fashion,71.4,53,436.0
2024-12-15 15:57:00,Gwangju,food,77.0,54,166.0
2024-12-15 20:36:00,Gwangju,fashion,19.0,52,296.0
2024-12-15 10:01:00,Busan,tech,76.4,50,102.0
2024-12-15 17:59:00,Seoul,food,27.5,49,131.0
2024-12-15 14:29:00,Gwangju,tech,42.9,59,134.0
2024-12-15 16:37:00,Daegu,fashion,14.2,54,414.0
2024-12-15 11:23:00,Gwangju,home,56.6,45,108.0
2024-12-15 12:38:00,Daegu,food,36.5,44,214.0
2024-12-15 15:25:00,Gwangju,home,79.5,56,121.0
2024-12-15 16:43:00,Daegu,home,34.7,55,220.0
2024-12-15 16:42:00,Seoul,food,80.3,56,75.0
2024-12-15 18:44:00,Incheon,home,11.6,59,265.0
2024-12-15 18:51:00,Busan,home,65.5,35,95.0
2024-12-15 15:34:00,Daegu,tech,92.7,42,320.0
2024-12-15 15:29:00,Seoul,tech,44.8,45,408.0
2024-12-15 14:27:00,Incheon,food,63.1,41,297.0
2024-12-15 21:01:00,Seoul,home,82.8,54,217.0
2024-12-15 20:23:00,Seoul,food,70.3,44,374.0
2024-12-15 18:05:00,Incheon,tech,68.1,48,259.0
2024-12-15 19:33:00,Seoul,tech,99.9,63,228.0
2024-12-15 18:52:00,Gwangju,fashion,87.8,47,467.0
2024-12-15 17:58:00,Gwangju,home,43.8,50,353.0
2024-12-15 20:56:00,Daegu,fashion,46.4,39,468.0
2024-12-15 12:48:00,Busan,tech,59.7,43,283.0
2024-12-15 22:09:00,Seoul,fashion,89.6,49,356.0
2024-12-15 18:38:00,Busan,tech,57.9,50,399.0
2024-12-15 15:04:00,Seoul,tech,47.6,47,397.0
2024-12-15 15:22:00,Seoul,home,35.3,48,124.0
2024-12-15 14:19:00,Daegu,food,22.0,51,356.0
2024-12-15 09:13:00,Daegu,home,50.7,58,452.0
2024-12-15 16:37:00,Incheon,fashion,90.8,50,247.0
2024-12-15 15:40:00,Seoul,food,37.4,48,324.0
2024-12-15 09:12:00,Daegu,tech,93.5,38,163.0
2024-12-15 20:43:00,Seoul,fashion,18.4,66,102.0
2024-12-15 14:23:00,Busan,fashion,32.5,45,434.0
2024-12-15 16:06:00,Daegu,tech,42.9,45,265.0
2024-12-15 13:13:00,Seoul,tech,10.2,42,243.0
2024-12-15 15:48:00,Daegu,tech,43.8,47,234.0
2024-12-16 16:24:00,Seoul,fashion,87.6,43,261.0
2024-12-16 14:19:00,Incheon,home,93.7,57,109.0
2024-12-16 19:32:00,Seoul,food,85.8,51,430.0
2024-12-16 15:01:00,Gwangju,tech,77.5,62,447.0
2024-12-16 17:56:00,Gwangju,home,76.4,58,175.0
2024-12-16 13:01:00,Daegu,home,22.9,45,389.0
2024-12-16 19:22:00,Busan,fashion,69.9,52,484.0
2024-12-16 15:38:00,Busan,fashion,39.5,43,65.0
2024-12-16 15:42:00,Gwangju,fashion,78.3,53,126.0
2024-12-16 14:10:00,Busan,food,39.1,59,431.0
2024-12-16 17:40:00,Incheon,food,44.2,49,459.0
2024-12-16 16:04:00,Seoul,food,33.1,41,426.0
2024-12-16 16:32:00,Gwangju,home,65.5,53,398.0
2024-12-16 17:34:00,Incheon,food,47.7,71,353.0
2024-12-16 20:28:00,Busan,tech,90.6,40,492.0
2024-12-16 22:52:00,Gwangju,food,85.5,49,499.0
2024-12-16 20:01:00,Incheon,food,96.1,54,374.0
2024-12-16 18:07:00,Busan,tech,13.7,51,188.0
2024-12-16 16:02:00,Incheon,food,63.7,46,74.0
2024-12-16 20:36:00,Daegu,tech,75.3,57,180.0
2024-12-16 14:52:00,Gwangju,tech,36.9,38,267.0
2024-12-16 18:35:00,Seoul,home,10.4,49,465.0
2024-12-16 20:47:00,Gwangju,fashion,63.9,55,342.0
2024-12-16 17:20:00,Gwangju,fashion,24.1,58,355.0
2024-12-16 17:42:00,Incheon,home,86.4,42,497.0
2024-12-16 17:47:00,Busan,home,97.3,45,264.0
2024-12-16 20:54:00,Incheon,tech,38.9,74,329.0
2024-12-16 20:38:00,Daegu,home,70.2,40,292.0
2024-12-16 17:09:00,Gwangju,home,56.3,55,94.0
2024-12-16 19:13:00,Daegu,tech,27.9,41,197.0
2024-12-16 17:11:00,Busan,tech,27.7,42,152.0
2024-12-16 17:13:00,Busan,home,85.2,45,292.0
2024-12-16 11:04:00,Busan,food,48.4,51,141.0
2024-12-16 17:03:00,Daegu,home,35.0,40,337.0
2024-12-16 12:19:00,Incheon,tech,91.8,40,84.0
2024-12-16 16:06:00,Seoul,fashion,37.5,51,356.0
2024-12-16 19:09:00,Gwangju,home,90.7,40,389.0
2024-12-16 17:24:00,Gwangju,tech,35.7,59,261.0
2024-12-16 16:44:00,Incheon,fashion,44.0,49,456.0
2024-12-16 11:38:00,Daegu,home,79.9,51,106.0
2024-12-17 22:02:00,Seoul,food,65.3,36,165.0
2024-12-17 20:04:00,Daegu,tech,48.6,48,496.0
2024-12-17 14:25:00,Seoul,fashion,51.6,47,343.0
2024-12-17 17:15:00,Busan,tech,98.8,54,389.0
2024-12-17 15:17:00,Seoul,food,79.5,42,104.0
2024-12-17 19:56:00,Daegu,tech,60.6,53,372.0
2024-12-17 20:12:00,Busan,home,61.3,53,460.0
2024-12-17 18:54:00,Daegu,home,55.7,57,196.0
2024-12-17 11:02:00,Gwangju,home,79.6,43,396.0
2024-12-17 18:08:00,Busan,fashion,74.5,49,307.0
2024-12-17 10:02:00,Gwangju,tech,24.9,45,485.0
2024-12-17 09:35:00,Daegu,home,49.4,46,209.0
2024-12-17 16:48:00,Gwangju,home,82.0,57,255.0
2024-12-17 19:50:00,Seoul,tech,57.7,69,300.0
2024-12-17 12:03:00,Incheon,fashion,72.6,48,317.0
2024-12-17 18:27:00,Busan,tech,13.3,43,85.0
2024-12-17 15:34:00,Seoul,home,89.6,60,320.0
2024-12-17 20:04:00,Incheon,fashion,68.6,42,425.0
2024-12-17 09:32:00,Incheon,tech,90.7,38,96.0
2024-12-17 19:54:00,Busan,tech,41.3,50,160.0
2024-12-17 15:47:00,Busan,food,29.0,50,474.0
2024-12-17 14:17:00,Busan,food,17.2,49,462.0
2024-12-17 11:10:00,Seoul,tech,18.4,49,385.0
2024-12-17 18:26:00,Busan,home,47.9,46,499.0
2024-12-17 12:39:00,Gwangju,tech,10.7,39,98.0
2024-12-17 13:23:00,Gwangju,tech,49.9,42,170.0
2024-12-17 20:45:00,Daegu,food,59.7,47,211.0
2024-12-17 14:21:00,Daegu,tech,23.1,53,458.0
2024-12-17 12:15:00,Incheon,home,29.6,58,190.0
2024-12-17 13:59:00,Seoul,fashion,39.9,55,143.0
2024-12-17 15:32:00,Daegu,food,66.7,43,88.0
2024-12-17 15:57:00,Busan,food,64.4,42,87.0
2024-12-17 18:45:00,Daegu,tech,75.4,52,459.0
2024-12-17 19:45:00,Incheon,tech,89.9,48,126.0
2024-12-17 14:24:00,Daegu,food,45.8,44,376.0
2024-12-17 18:38:00,Busan,food,71.8,57,449.0
2024-12-17 17:24:00,Daegu,food,14.4,55,181.0
2024-12-17 14:31:00,Gwangju,tech,95.8,56,417.0
2024-12-17 13:34:00,Gwangju,home,85.4,49,81.0
2024-12-17 12:36:00,Incheon,food,61.1,39,360.0
2024-12-17 15:11:00,Gwangju,home,27.8,53,138.0
2024-12-17 18:17:00,Gwangju,home,74.7,39,202.0
2024-12-17 14:35:00,Daegu,home,43.1,57,134.0
2024-12-17 10:00:00,Incheon,fashion,36.6,56,78.0
2024-12-17 21:09:00,Gwangju,fashion,70.6,48,50.0
2024-12-17 15:35:00,Seoul,tech,21.9,54,146.0
2024-12-17 22:51:00,Gwangju,tech,33.6,51,346.0
2024-12-18 15:02:00,Daegu,food,44.2,51,163.0
2024-12-18 15:21:00,Daegu,food,95.6,44,214.0
2024-12-18 19:51:00,Daegu,food,78.9,58,411.0
2024-12-18 18:54:00,Busan,tech,39.2,42,458.0
2024-12-18 14:49:00,Busan,tech,96.4,56,389.0
2024-12-18 18:49:00,Seoul,fashion,94.9,47,432.0
2024-12-18 21:44:00,Busan,fashion,47.2,49,487.0
2024-12-18 19:05:00,Daegu,home,89.3,39,479.0
2024-12-18 16:31:00,Daegu,fashion,49.2,50,181.0
2024-12-18 10:43:00,Seoul,tech,96.1,62,391.0
2024-12-18 20:48:00,Daegu,home,99.8,58,168.0
2024-12-18 19:26:00,Daegu,food,30.5,44,322.0
2024-12-18 17:38:00,Incheon,fashion,78.2,60,241.0
2024-12-18 09:28:00,Gwangju,fashion,61.0,56,441.0
2024-12-18 10:00:00,Incheon,fashion,10.9,56,304.0
2024-12-18 17:13:00,Busan,food,15.4,58,104.0
2024-12-18 18:11:00,Seoul,food,76.6,35,111.0
2024-12-18 21:20:00,Daegu,fashion,74.9,58,125.0
2024-12-18 15:28:00,Daegu,food,64.2,42,255.0
2024-12-18 17:56:00,Incheon,home,69.0,59,387.0
2024-12-18 09:36:00,Busan,tech,55.1,45,320.0
2024-12-18 12:33:00,Daegu,fashion,75.9,51,313.0
2024-12-18 11:07:00,Incheon,tech,40.8,49,53.0
2024-12-18 09:16:00,Incheon,food,81.7,33,262.0
2024-12-18 21:43:00,Incheon,tech,68.7,42,336.0
2024-12-18 15:51:00,Incheon,tech,40.3,50,397.0
2024-12-18 12:44:00,Seoul,food,99.2,59,237.0
2024-12-18 10:46:00,Daegu,fashion,60.8,64,417.0
2024-12-18 15:49:00,Incheon,home,84.7,63,87.0
2024-12-18 12:18:00,Incheon,tech,35.6,52,235.0
2024-12-18 14:41:00,Daegu,tech,10.4,50,482.0
2024-12-18 17:47:00,Incheon,tech,17.2,64,406.0
2024-12-18 14:12:00,Daegu,food,88.0,57,71.0
2024-12-18 15:39:00,Daegu,food,40.4,49,111.0
2024-12-18 18:09:00,Daegu,tech,37.7,39,89.0
2024-12-18 15:33:00,Gwangju,tech,26.1,61,219.0
2024-12-18 21:03:00,Seoul,tech,81.2,44,306.0
2024-12-18 22:01:00,Gwangju,home,36.7,45,369.0
2024-12-18 16:38:00,Busan,tech,24.9,48,457.0
2024-12-18 13:24:00,Gwangju,food,10.3,53,151.0
2024-12-18 08:27:00,Daegu,fashion,69.3,53,460.0
2024-12-18 15:33:00,Busan,tech,53.4,49,284.0
2024-12-18 15:21:00,Incheon,home,97.6,45,185.0
2024-12-18 14:04:00,Incheon,tech,65.7,53,301.0
2024-12-18 16:57:00,Busan,tech,54.3,46,342.0
2024-12-19 08:55:00,Seoul,tech,53.3,52,117.0
2024-12-19 13:53:00,Gwangju,tech,76.7,46,397.0
2024-12-19 13:40:00,Gwangju,fashion,42.2,59,295.0
2024-12-19 14:54:00,Gwangju,tech,22.3,57,161.0
2024-12-19 21:36:00,Seoul,home,90.2,45,461.0
2024-12-19 16:12:00,Busan,fashion,37.7,53,51.0
2024-12-19 12:18:00,Gwangju,tech,88.5,61,153.0
2024-12-19 16:10:00,Daegu,fashion,34.3,48,300.0
2024-12-19 20:46:00,Busan,fashion,66.7,57,326.0
2024-12-19 19:46:00,Gwangju,fashion,20.0,46,498.0
2024-12-19 14:31:00,Busan,fashion,93.7,64,348.0
2024-12-19 14:55:00,Incheon,tech,91.4,44,182.0
2024-12-19 11:18:00,Busan,home,23.4,40,259.0
2024-12-19 16:39:00,Gwangju,home,63.9,57,363.0
2024-12-19 22:31:00,Gwangju,tech,96.2,55,224.0
2024-12-19 18:30:00,Gwangju,fashion,46.3,42,51.0
2024-12-19 21:37:00,Gwangju,home,18.6,48,462.0
2024-12-19 13:32:00,Daegu,tech,54.6,54,84.0
2024-12-19 18:05:00,Busan,food,68.5,49,123.0
2024-12-19 10:09:00,Gwangju,food,76.7,53,464.0
2024-12-19 14:20:00,Incheon,fashion,32.0,62,347.0
2024-12-19 20:03:00,Busan,fashion,12.9,41,253.0
2024-12-19 15:49:00,Incheon,tech,20.5,49,67.0
2024-12-19 15:11:00,Daegu,home,46.8,39,245.0
2024-12-19 10:50:00,Gwangju,tech,73.2,43,129.0
2024-12-19 18:46:00,Busan,food,79.5,48,98.0
2024-12-19 16:02:00,Daegu,home,38.8,46,120.0
2024-12-19 20:04:00,Seoul,fashion,58.3,53,297.0
2024-12-19 15:51:00,Daegu,home,38.4,48,449.0
2024-12-19 16:26:00,Daegu,food,58.0,48,462.0
2024-12-19 16:26:00,Daegu,home,26.3,45,291.0
2024-12-19 19:54:00,Busan,home,79.5,46,398.0
2024-12-19 19:55:00,Incheon,home,87.5,53,114.0
2024-12-19 14:16:00,Incheon,home,65.6,48,224.0
2024-12-19 14:05:00,Seoul,food,99.0,56,467.0
2024-12-19 14:38:00,Gwangju,home,92.5,63,193.0
2024-12-19 14:08:00,Incheon,food,53.0,59,391.0
2024-12-19 11:58:00,Daegu,food,58.2,49,192.0
2024-12-19 18:32:00,Daegu,food,59.3,52,142.0
2024-12-19 13:04:00,Gwangju,home,34.4,45,194.0
2024-12-19 14:57:00,Seoul,fashion,28.8,51,179.0
2024-12-19 11:00:00,Incheon,fashion,51.2,41,98.0
2024-12-19 16:25:00,Gwangju,food,35.2,61,342.0
2024-12-19 17:14:00,Busan,home,48.2,62,312.0
2024-12-19 14:57:00,Incheon,food,34.3,49,241.0
2024-12-19 09:34:00,Gwangju,food,94.1,50,140.0
2024-12-19 16:32:00,Busan,tech,52.7,56,92.0
2024-12-19 16:30:00,Gwangju,tech,65.3,47,405.0
2024-12-19 17:29:00,Daegu,fashion,56.7,52,282.0
2024-12-20 10:58:00,Incheon,food,17.4,50,342.0
2024-12-20 21:46:00,Daegu,home,45.8,50,155.0
2024-12-20 16:15:00,Busan,food,52.6,52,360.0
2024-12-20 19:32:00,Seoul,fashion,33.8,52,231.0
2024-12-20 09:37:00,Daegu,food,61.5,43,184.0
2024-12-20 10:46:00,Gwangju,food,88.1,75,106.0
2024-12-20 21:45:00,Daegu,food,84.9,59,400.0
2024-12-20 10:38:00,Seoul,home,30.8,52,363.0
2024-12-20 13:46:00,Daegu,home,79.9,76,144.0
2024-12-20 21:13:00,Gwangju,food,97.7,59,415.0
2024-12-20 18:03:00,Seoul,fashion,27.1,50,437.0
2024-12-20 20:45:00,Gwangju,fashion,16.5,51,296.0
2024-12-20 21:06:00,Incheon,fashion,94.1,42,117.0
2024-12-20 22:29:00,Busan,fashion,87.0,51,454.0
2024-12-20 20:25:00,Gwangju,food,82.7,49,66.0
2024-12-20 16:53:00,Incheon,food,90.1,45,334.0
2024-12-20 13:48:00,Busan,tech,94.5,59,203.0
2024-12-20 18:59:00,Incheon,tech,40.0,57,310.0
2024-12-20 16:27:00,Gwangju,home,83.9,49,495.0
2024-12-20 12:39:00,Daegu,food,84.7,48,144.0
2024-12-20 20:31:00,Seoul,home,92.8,49,441.0
2024-12-20 14:32:00,Gwangju,home,64.7,47,441.0
2024-12-20 22:55:00,Busan,food,27.5,49,136.0
2024-12-20 13:33:00,Gwangju,fashion,72.3,50,84.0
2024-12-20 10:50:00,Incheon,fashion,49.1,48,167.0
2024-12-20 10:09:00,Busan,home,14.6,57,199.0
2024-12-20 09:59:00,Incheon,food,20.0,48,388.0
2024-12-20 18:21:00,Seoul,home,30.3,61,258.0
2024-12-20 16:43:00,Daegu,tech,77.9,57,411.0
2024-12-20 12:21:00,Daegu,fashion,40.9,36,390.0
2024-12-20 22:44:00,Seoul,fashion,14.7,61,447.0
2024-12-20 16:24:00,Incheon,fashion,33.7,50,195.0
2024-12-20 18:39:00,Daegu,fashion,27.3,51,433.0
2024-12-20 19:12:00,Gwangju,tech,81.6,56,429.0
2024-12-20 16:42:00,Daegu,fashion,56.7,41,200.0
2024-12-20 21:47:00,Busan,tech,77.5,45,143.0
2024-12-20 13:52:00,Incheon,fashion,43.4,52,408.0
2024-12-20 22:00:00,Seoul,fashion,42.6,55,156.0
2024-12-20 09:02:00,Busan,fashion,94.0,56,57.0
2024-12-20 18:17:00,Busan,fashion,82.6,40,429.0
2024-12-20 12:06:00,Seoul,fashion,79.4,57,196.0
2024-12-20 17:30:00,Gwangju,home,19.5,47,53.0
2024-12-20 20:27:00,Daegu,tech,97.0,70,206.0
2024-12-21 10:45:00,Seoul,food,11.7,53,434.0
2024-12-21 21:57:00,Gwangju,tech,19.0,40,58.0
2024-12-21 17:03:00,Seoul,tech,26.4,56,467.0
2024-12-21 18:59:00,Incheon,tech,19.0,59,347.0
2024-12-21 19:37:00,Daegu,home,72.1,49,161.0
2024-12-21 12:28:00,Daegu,fashion,49.7,50,488.0
2024-12-21 19:21:00,Gwangju,home,72.7,44,470.0
2024-12-21 13:42:00,Gwangju,tech,57.0,56,211.0
2024-12-21 20:11:00,Daegu,fashion,72.6,59,445.0
2024-12-21 15:46:00,Daegu,home,40.8,40,452.0
2024-12-21 12:28:00,Busan,fashion,72.8,57,451.0
2024-12-21 15:24:00,Incheon,food,17.9,42,317.0
2024-12-21 20:45:00,Busan,food,75.4,55,142.0
2024-12-21 20:06:00,Busan,food,87.5,52,447.0
2024-12-21 17:06:00,Incheon,tech,82.1,51,413.0
2024-12-21 10:45:00,Busan,tech,18.8,36,194.0
2024-12-21 15:18:00,Busan,tech,87.1,62,408.0
2024-12-21 14:15:00,Gwangju,food,33.4,35,358.0
2024-12-21 21:07:00,Seoul,tech,65.3,37,125.0
2024-12-21 14:04:00,Seoul,home,31.3,59,353.0
2024-12-21 11:55:00,Gwangju,food,65.6,51,426.0
2024-12-21 17:32:00,Incheon,food,82.4,46,111.0
2024-12-21 15:44:00,Seoul,fashion,31.0,49,109.0
2024-12-21 15:45:00,Incheon,food,82.4,51,358.0
2024-12-21 21:55:00,Gwangju,tech,12.1,52,74.0
2024-12-21 10:13:00,Incheon,tech,93.9,52,304.0
2024-12-21 22:01:00,Seoul,fashion,99.2,52,425.0
2024-12-21 21:47:00,Incheon,fashion,90.2,52,65.0
2024-12-21 12:36:00,Gwangju,home,21.4,39,470.0
2024-12-21 20:47:00,Incheon,food,31.6,49,433.0
2024-12-21 17:04:00,Daegu,tech,61.9,52,395.0
2024-12-21 13:42:00,Seoul,fashion,29.9,50,229.0
2024-12-21 16:02:00,Gwangju,food,88.0,53,137.0
2024-12-21 18:46:00,Gwangju,fashion,93.6,48,67.0
2024-12-21 12:55:00,Busan,tech,73.5,46,325.0
2024-12-21 15:37:00,Daegu,fashion,45.2,43,245.0
2024-12-21 11:45:00,Incheon,tech,59.7,41,276.0
2024-12-21 13:16:00,Gwangju,fashion,17.7,41,333.0
2024-12-21 11:46:00,Daegu,fashion,60.7,61,233.0
2024-12-21 19:13:00,Seoul,food,17.2,53,411.0
2024-12-21 20:33:00,Gwangju,fashion,87.7,49,72.0
2024-12-21 15:49:00,Incheon,tech,41.2,50,80.0
2024-12-21 16:36:00,Gwangju,food,39.3,46,424.0
2024-12-21 22:30:00,Seoul,fashion,53.2,45,258.0
2024-12-21 13:41:00,Daegu,tech,73.2,44,234.0
2024-12-21 14:17:00,Seoul,food,33.4,47,381.0
2024-12-22 20:12:00,Daegu,home,52.1,48,245.0
2024-12-22 18:12:00,Daegu,home,74.4,41,156.0
2024-12-22 22:56:00,Busan,home,39.8,48,266.0
2024-12-22 17:29:00,Daegu,home,99.2,49,125.0
2024-12-22 17:48:00,Seoul,tech,62.2,40,242.0
2024-12-22 22:39:00,Gwangju,tech,67.2,43,470.0
2024-12-22 18:40:00,Seoul,tech,53.0,46,466.0
2024-12-22 09:58:00,Incheon,fashion,12.9,51,194.0
2024-12-22 15:26:00,Busan,home,11.9,50,188.0
2024-12-22 19:15:00,Gwangju,home,11.8,48,364.0
2024-12-22 19:19:00,Incheon,fashion,41.6,68,316.0
2024-12-22 10:39:00,Daegu,tech,96.9,64,246.0
2024-12-22 18:22:00,Busan,home,52.3,43,277.0
2024-12-22 20:49:00,Daegu,food,65.6,42,317.0
2024-12-22 16:12:00,Incheon,fashion,16.6,41,79.0
2024-12-22 13:18:00,Incheon,food,27.8,50,132.0
2024-12-22 17:48:00,Incheon,home,80.0,62,51.0
2024-12-22 14:00:00,Gwangju,fashion,16.5,60,383.0
2024-12-22 18:05:00,Gwangju,tech,87.3,50,383.0
2024-12-22 19:57:00,Daegu,food,82.0,56,228.0
2024-12-22 21:30:00,Seoul,fashion,55.7,60,227.0
2024-12-22 20:10:00,Busan,fashion,60.8,49,253.0
2024-12-22 19:38:00,Seoul,home,33.2,34,226.0
2024-12-22 10:54:00,Busan,food,30.4,49,238.0
2024-12-22 10:09:00,Seoul,tech,27.1,51,420.0
2024-12-22 17:11:00,Daegu,home,55.5,44,172.0
2024-12-22 19:20:00,Incheon,tech,59.4,45,403.0
2024-12-22 19:28:00,Daegu,tech,39.7,52,55.0
