item_id,order_id,product_id,quantity,unit_price,item_discount,line_total
436874,175218,1188,4,8600,0,34400
436875,175219,367,1,4700,0,4700
436876,175219,521,4,45000,0,180000
436877,175220,780,4,10900,0,43600
436878,175220,946,4,6500,0,26000
436879,175220,983,1,40400,0,40400
436880,175221,1982,1,14500,0,14500
436881,175221,1635,3,307000,0,921000
436882,175222,1612,4,683500,209200,2524800
436883,175222,1692,2,487100,0,974200
436884,175222,180,3,14400,0,43200
436885,175223,1158,2,11300,0,22600
436886,175224,709,3,190500,0,571500
436887,175224,311,2,19500,0,39000
436888,175225,1150,1,13000,0,13000
436889,175226,393,4,12300,0,49200
436890,175226,1390,4,485100,0,1940400
436891,175227,341,3,18500,0,55500
436892,175227,1422,3,31300,0,93900
436893,175227,1126,1,3200,0,3200
436894,175227,1349,4,666900,436700,2230900
436895,175227,1686,1,81900,0,81900
436896,175228,761,3,16000,0,48000
436897,175229,336,4,47900,28800,162800
436898,175230,74,2,2700,0,5400
436899,175230,579,3,60500,0,181500
436900,175231,263,1,8300,0,8300
436901,175231,1786,1,330400,0,330400
436902,175231,26,1,2600,0,2600
436903,175232,481,1,14000,700,13300
436904,175232,444,3,307900,0,923700
436905,175232,1725,3,30700,0,92100
436906,175233,1699,4,29700,11600,107200
436907,175234,951,2,704900,0,1409800
436908,175234,1794,2,5700,0,11400
436909,175234,1653,2,3200,0,6400
436910,175234,1788,4,2200,1200,7600
436911,175235,198,2,16200,0,32400
436912,175236,298,4,26100,16200,88200
436913,175236,954,1,16000,0,16000
436914,175236,542,4,6800,0,27200
436915,175237,1105,1,62000,4600,57400
436916,175238,129,2,44800,8200,81400
436917,175238,1131,4,23800,16800,78400
436918,175239,106,4,20900,0,83600
436919,175239,902,2,23500,7900,39100
436920,175239,188,4,7800,0,31200
436921,175239,483,2,17600,0,35200
436922,175240,1413,3,6800,0,20400
436923,175241,375,2,23700,0,47400
436924,175242,969,1,39700,0,39700
436925,175243,550,2,28300,0,56600
436926,175243,1923,3,2900,0,8700
436927,175243,1336,4,16900,10800,56800
436928,175244,1976,3,2800,0,8400
436929,175245,235,2,7500,0,15000
436930,175246,1967,3,6200,3000,15600
436931,175246,1127,1,10000,0,10000
436932,175247,1693,2,35800,0,71600
436933,175247,1269,1,71700,0,71700
436934,175247,1204,3,16000,0,48000
436935,175248,283,3,20200,0,60600
436936,175248,1931,3,229500,0,688500
436937,175248,1989,3,23600,0,70800
436938,175248,1882,2,8200,0,16400
436939,175248,751,4,465400,137400,1724200
436940,175249,1874,4,454600,316200,1502200
436941,175250,1707,1,19500,0,19500
436942,175250,1429,4,36800,0,147200
436943,175250,1652,2,7600,0,15200
436944,175251,1258,3,9400,0,28200
436945,175251,444,1,300800,0,300800
436946,175251,548,2,548000,170400,925600
436947,175252,1061,3,14500,0,43500
436948,175252,1555,4,1255200,0,5020800
436949,175253,1018,2,23800,7600,40000
436950,175254,443,1,92800,0,92800
436951,175254,679,2,9800,0,19600
436952,175255,840,4,59200,0,236800
436953,175255,531,4,2200,0,8800
436954,175255,433,4,391100,0,1564400
436955,175256,1493,4,28800,0,115200
436956,175257,1170,1,238700,0,238700
436957,175257,1633,1,70800,9100,61700
436958,175257,118,4,22800,0,91200
436959,175258,383,2,40600,0,81200
436960,175258,1500,4,22900,0,91600
436961,175258,705,4,32400,0,129600
436962,175259,1850,1,15600,0,15600
436963,175259,946,1,6200,900,5300
436964,175259,466,1,1188900,0,1188900
436965,175260,484,2,17300,0,34600
436966,175260,711,3,7500,1700,20800
436967,175261,422,2,159100,16200,302000
436968,175261,1171,2,70600,0,141200
436969,175262,1674,2,25000,0,50000
436970,175262,1664,3,296400,0,889200
436971,175262,394,4,1400,0,5600
436972,175263,358,2,341200,0,682400
436973,175264,1314,2,9700,0,19400
436974,175264,1156,2,274900,0,549800
436975,175264,291,2,12000,0,24000
436976,175264,735,3,213100,0,639300
436977,175265,1437,4,24500,6400,91600
436978,175266,156,4,2700,0,10800
436979,175267,714,3,575000,0,1725000
436980,175267,610,4,10100,0,40400
436981,175268,1775,4,10100,0,40400
436982,175268,1424,4,22700,0,90800
436983,175268,61,1,6100,0,6100
436984,175268,170,4,27500,0,110000
436985,175269,1195,1,55500,0,55500
436986,175269,1731,4,8200,0,32800
436987,175270,1838,1,2000,0,2000
436988,175271,125,1,164800,0,164800
436989,175271,1429,2,35900,0,71800
436990,175271,346,3,6400,0,19200
436991,175272,699,1,11400,0,11400
436992,175272,158,3,14200,0,42600
436993,175272,623,1,9600,0,9600
436994,175272,352,3,15700,5900,41200
436995,175273,1795,2,17200,0,34400
436996,175273,1708,3,3800,0,11400
436997,175273,403,3,16500,0,49500
436998,175274,126,3,215400,0,646200
436999,175275,598,2,300100,0,600200
437000,175276,517,4,54600,0,218400
437001,175277,26,1,2800,0,2800
437002,175277,1194,2,823300,0,1646600
437003,175277,268,2,2700,0,5400
437004,175277,1938,4,24800,0,99200
437005,175277,1508,1,17300,0,17300
437006,175278,1826,4,14000,0,56000
437007,175279,90,2,346500,0,693000
437008,175279,1730,3,16700,0,50100
437009,175279,1019,2,4400,0,8800
437010,175280,1920,1,6300,0,6300
437011,175280,501,3,12200,0,36600
437012,175280,1132,3,65400,0,196200
437013,175281,914,4,9600,3900,34500
437014,175281,914,1,10300,1200,9100
437015,175282,801,2,204700,0,409400
437016,175282,1179,4,12200,0,48800
437017,175282,893,1,34700,0,34700
437018,175283,1372,4,13800,0,55200
437019,175284,1857,2,13200,0,26400
437020,175285,1378,4,296600,0,1186400
437021,175285,1945,2,302000,0,604000
437022,175285,186,3,18200,0,54600
437023,175285,858,4,11200,0,44800
437024,175285,996,1,19900,0,19900
437025,175286,1945,1,313700,0,313700
437026,175286,1753,2,30500,4800,56200
437027,175286,396,3,441100,0,1323300
437028,175287,515,1,21500,0,21500
437029,175287,476,1,588200,0,588200
437030,175287,596,4,13000,0,52000
437031,175287,1749,1,36900,0,36900
437032,175288,565,4,6500,0,26000
437033,175288,832,2,34500,10700,58300
437034,175288,667,3,24000,0,72000
437035,175288,1680,2,24000,0,48000
437036,175289,776,4,4200,0,16800
437037,175290,195,1,8500,0,8500
437038,175290,1968,4,9000,0,36000
437039,175290,633,1,45300,2500,42800
437040,175291,536,2,36000,0,72000
437041,175291,283,1,20000,0,20000
437042,175291,655,1,9200,700,8500
437043,175292,1971,2,6100,2000,10200
437044,175292,1216,4,1206100,0,4824400
437045,175292,796,3,3900,0,11700
437046,175292,1272,4,13300,0,53200
437047,175293,1283,2,15800,2000,29600
437048,175294,1831,4,71100,0,284400
437049,175295,1387,1,447500,54900,392600
437050,175295,165,4,22200,0,88800
437051,175295,1020,2,2400,500,4300
437052,175295,162,2,27600,0,55200
437053,175296,151,3,3200,0,9600
437054,175297,669,2,7500,0,15000
437055,175297,1691,3,22900,0,68700
437056,175297,1821,3,297200,0,891600
437057,175298,1083,4,4800,1900,17300
437058,175299,417,3,880300,0,2640900
437059,175300,1691,3,23100,0,69300
437060,175300,23,2,14000,0,28000
437061,175300,1716,4,729900,212100,2707500
437062,175301,133,1,16700,0,16700
437063,175301,733,3,16400,0,49200
437064,175301,1738,2,13200,0,26400
437065,175301,71,2,44600,14100,75100
437066,175301,78,1,45600,0,45600
437067,175301,624,2,32700,0,65400
437068,175302,829,1,3100,0,3100
437069,175302,436,2,18700,0,37400
437070,175303,1890,3,250700,0,752100
437071,175303,804,2,8200,0,16400
437072,175303,1665,2,26100,0,52200
437073,175303,1716,4,730700,0,2922800
437074,175304,315,1,4700,0,4700
437075,175304,1574,1,14000,0,14000
437076,175304,1609,3,406400,0,1219200
437077,175305,1669,3,21300,0,63900
437078,175305,1720,2,4800,1100,8500
437079,175305,396,1,463200,0,463200
437080,175305,559,4,17400,0,69600
437081,175305,293,4,17500,0,70000
437082,175306,1316,1,82600,0,82600
437083,175306,353,4,4000,2400,13600
437084,175306,1362,3,9700,2200,26900
437085,175307,233,3,4700,0,14100
437086,175308,2,2,9000,0,18000
437087,175309,870,4,21100,0,84400
437088,175309,671,4,6900,2500,25100
437089,175309,1775,4,9900,0,39600
437090,175310,871,2,30200,0,60400
437091,175310,1674,1,24300,2800,21500
437092,175310,1435,1,42100,0,42100
437093,175310,1350,1,9600,0,9600
437094,175310,1079,4,33900,16100,119500
437095,175311,1141,4,31200,0,124800
437096,175312,19,3,9400,0,28200
437097,175312,376,3,29800,10700,78700
437098,175312,1323,3,57900,0,173700
437099,175313,1154,3,2600,700,7100
437100,175314,1725,2,28900,9800,48000
437101,175314,1060,2,57800,0,115600
437102,175314,885,2,106200,0,212400
437103,175314,1458,2,31100,8800,53400
437104,175314,390,4,3100,1400,11000
437105,175315,1691,1,24500,0,24500
437106,175315,1209,1,7500,0,7500
437107,175315,1964,2,557400,0,1114800
437108,175316,1660,2,4400,0,8800
437109,175316,358,2,366800,0,733600
437110,175316,1597,2,396000,0,792000
437111,175316,1334,2,6800,1600,12000
437112,175316,497,2,18400,0,36800
437113,175317,801,2,199800,47400,352200
437114,175318,1411,2,22000,0,44000
437115,175318,833,4,5500,0,22000
437116,175318,1929,1,458300,0,458300
437117,175318,1570,4,9200,4400,32400
437118,175318,29,2,20900,0,41800
437119,175319,1767,3,5700,0,17100
437120,175319,884,3,198600,0,595800
437121,175320,1240,1,13300,0,13300
437122,175321,1658,4,915600,0,3662400
437123,175321,1616,3,4700,1300,12800
437124,175321,1229,1,52200,0,52200
437125,175321,1298,2,36900,0,73800
437126,175322,1242,1,3300,0,3300
437127,175322,1935,3,7800,0,23400
437128,175323,1311,2,803200,150400,1456000
437129,175323,1017,3,17100,0,51300
437130,175323,1816,1,61800,0,61800
437131,175323,560,2,38100,11000,65200
437132,175324,348,4,2300,0,9200
437133,175324,864,3,8700,0,26100
437134,175324,711,1,7900,0,7900
437135,175324,1789,2,2300,0,4600
437136,175325,1650,2,23300,7200,39400
437137,175325,1640,4,13800,0,55200
437138,175325,137,2,9200,0,18400
437139,175326,219,1,38700,0,38700
437140,175327,937,3,15300,0,45900
437141,175327,1142,4,21100,0,84400
437142,175327,1488,3,15500,0,46500
437143,175327,876,4,32800,0,131200
437144,175327,1407,4,4600,0,18400
437145,175327,433,4,405800,0,1623200
437146,175328,1744,2,7200,1800,12600
437147,175328,1861,2,31200,9300,53100
437148,175328,76,2,8600,0,17200
437149,175328,1224,2,2200,0,4400
437150,175329,1944,2,669900,129500,1210300
437151,175330,282,4,52300,36300,172900
437152,175330,1355,2,7300,1400,13200
437153,175330,623,2,9800,0,19600
437154,175330,999,3,32700,0,98100
437155,175331,126,3,212600,0,637800
437156,175331,1283,3,16300,0,48900
437157,175331,1824,2,15400,0,30800
437158,175332,1414,4,271200,0,1084800
437159,175332,1037,4,14500,0,58000
437160,175332,199,2,523000,0,1046000
437161,175332,1803,3,11900,0,35700
437162,175333,591,4,10900,2900,40700
437163,175333,1098,4,2700,0,10800
437164,175334,1428,2,1023100,264100,1782100
437165,175334,2,3,8800,0,26400
437166,175334,1570,4,9000,0,36000
437167,175334,1968,1,9000,1000,8000
437168,175334,1310,2,54600,0,109200
437169,175334,465,4,448100,186300,1606100
437170,175334,315,1,4800,0,4800
437171,175335,1904,2,381500,122600,640400
437172,175335,41,3,240300,0,720900
437173,175336,1450,2,32000,0,64000
437174,175336,358,4,356400,0,1425600
437175,175337,1627,2,19400,0,38800
437176,175337,1074,2,12800,0,25600
437177,175337,1639,3,4800,0,14400
437178,175337,1895,1,8500,0,8500
437179,175338,1041,3,25800,0,77400
437180,175339,528,3,18300,0,54900
437181,175339,723,3,26900,0,80700
437182,175340,466,2,1186800,381000,1992600
437183,175340,1,4,35200,0,140800
437184,175340,822,3,4500,0,13500
437185,175341,1723,1,14800,700,14100
437186,175341,411,4,406800,0,1627200
437187,175341,941,3,3400,0,10200
437188,175342,95,3,13600,0,40800
437189,175342,1385,3,245300,0,735900
437190,175342,561,1,17400,0,17400
437191,175342,155,3,8000,0,24000
437192,175343,418,3,22200,0,66600
437193,175343,357,3,237300,0,711900
437194,175344,45,4,20500,8100,73900
437195,175344,1802,3,418200,0,1254600
437196,175344,1001,1,10200,1400,8800
437197,175344,1324,4,2800,1000,10200
437198,175345,663,1,232700,0,232700
437199,175345,1844,3,71600,0,214800
437200,175345,811,2,17400,0,34800
437201,175345,307,2,8300,2300,14300
437202,175345,1080,3,3000,0,9000
437203,175346,474,1,10300,0,10300
437204,175346,1621,4,7500,0,30000
437205,175346,1254,3,30900,8100,84600
437206,175346,1687,3,240300,0,720900
437207,175347,912,3,3100,0,9300
437208,175347,827,3,3700,0,11100
437209,175347,1076,3,23600,12300,58500
437210,175348,65,2,747700,0,1495400
437211,175348,240,4,159100,0,636400
437212,175348,192,4,3000,0,12000
437213,175349,532,3,19700,8700,50400
437214,175349,202,4,5800,0,23200
437215,175349,1046,1,47400,5500,41900
437216,175350,503,3,224000,0,672000
437217,175350,1997,2,3900,0,7800
437218,175350,1195,3,54100,0,162300
437219,175350,437,1,7300,0,7300
437220,175350,194,2,1400,0,2800
437221,175351,204,2,7700,0,15400
437222,175351,519,1,188100,0,188100
437223,175352,1723,4,14500,0,58000
437224,175353,471,3,144200,0,432600
437225,175354,1044,1,250900,0,250900
437226,175354,156,3,2500,0,7500
437227,175354,1107,1,6000,0,6000
437228,175354,1825,4,19000,0,76000
437229,175355,459,3,45500,0,136500
437230,175355,1362,3,9700,0,29100
437231,175355,1131,4,22600,0,90400
437232,175356,892,4,491000,0,1964000
437233,175356,515,2,19800,0,39600
437234,175356,1354,1,24200,0,24200
437235,175357,1706,2,23000,0,46000
437236,175358,1635,3,327200,127600,854000
437237,175359,418,2,23300,6100,40500
437238,175359,588,4,27800,6400,104800
437239,175359,368,1,3000,0,3000
437240,175360,496,2,21200,0,42400
437241,175361,1810,4,240200,0,960800
437242,175361,1785,4,17500,6200,63800
437243,175361,862,1,18600,1600,17000
437244,175362,1143,1,11300,0,11300
437245,175362,1532,4,17900,0,71600
437246,175362,745,1,234900,0,234900
437247,175363,251,3,2700,0,8100
437248,175364,1136,4,31600,0,126400
437249,175364,1321,1,30100,0,30100
437250,175364,60,2,4500,0,9000
437251,175364,254,4,4900,0,19600
437252,175364,142,4,464900,0,1859600
437253,175364,1223,4,7400,0,29600
437254,175365,823,2,14000,0,28000
437255,175365,846,4,22200,0,88800
437256,175365,248,2,170600,58600,282600
437257,175366,67,3,260800,110400,672000
437258,175366,1196,1,40000,0,40000
437259,175366,1347,3,3500,0,10500
437260,175367,758,1,14700,0,14700
437261,175367,1186,2,836500,263900,1409100
437262,175368,57,1,18300,2600,15700
437263,175369,1591,4,13900,0,55600
437264,175369,1132,4,61900,0,247600
437265,175369,1961,3,18400,3200,52000
437266,175369,50,3,666900,131400,1869300
437267,175369,1654,4,34800,15200,124000
437268,175369,802,2,34500,0,69000
437269,175370,1999,4,279900,0,1119600
437270,175370,368,4,3000,0,12000
437271,175371,1724,2,37800,0,75600
437272,175371,1037,4,13500,0,54000
437273,175372,855,2,9200,1900,16500
437274,175373,1300,2,9200,0,18400
437275,175374,882,3,14900,0,44700
437276,175374,865,1,331300,34500,296800
437277,175374,376,4,31800,0,127200
437278,175374,171,2,34200,0,68400
437279,175375,1675,2,594800,0,1189600
437280,175375,51,3,662700,0,1988100
437281,175376,1197,3,3600,0,10800
437282,175376,1332,3,426200,65000,1213600
437283,175376,996,4,20200,0,80800
437284,175376,1848,1,14500,2200,12300
437285,175376,1804,1,2500,0,2500
437286,175377,1960,4,14200,0,56800
437287,175377,1826,4,15200,0,60800
437288,175377,934,4,24500,0,98000
437289,175377,1017,3,18300,0,54900
437290,175378,563,3,26700,0,80100
437291,175378,1736,3,154600,0,463800
437292,175378,972,2,145600,0,291200
437293,175378,692,4,21700,0,86800
437294,175379,1832,2,1500,0,3000
437295,175379,63,2,299800,0,599600
437296,175380,1292,2,2900,0,5800
437297,175380,1020,4,2500,1500,8500
437298,175381,1856,4,4100,0,16400
437299,175381,868,1,42300,0,42300
437300,175381,1630,2,1500,500,2500
437301,175382,1087,1,42400,0,42400
437302,175382,1342,1,21600,0,21600
437303,175382,1368,2,377400,0,754800
437304,175383,962,1,575500,0,575500
437305,175383,836,4,43700,0,174800
437306,175383,103,1,323100,0,323100
437307,175383,1095,2,383000,0,766000
437308,175383,428,1,31300,0,31300
437309,175383,572,4,14300,0,57200
437310,175384,1289,4,12200,0,48800
437311,175384,1311,2,793200,0,1586400
437312,175385,1876,3,24300,0,72900
437313,175385,600,1,274000,0,274000
437314,175385,368,4,2700,0,10800
437315,175386,639,4,2300,0,9200
437316,175386,1019,1,4300,0,4300
437317,175387,888,1,12900,1000,11900
437318,175387,1421,4,12100,0,48400
437319,175387,325,4,8300,0,33200
437320,175387,326,3,25800,0,77400
437321,175387,179,4,24100,0,96400
437322,175388,1128,1,12100,0,12100
437323,175388,1687,2,237600,70400,404800
437324,175388,1795,1,16100,900,15200
437325,175388,597,2,5000,0,10000
437326,175389,932,3,10900,0,32700
437327,175389,409,4,13800,0,55200
437328,175390,1810,4,256800,0,1027200
437329,175390,152,3,2300,300,6600
437330,175390,1449,3,793100,0,2379300
437331,175390,359,4,2100,600,7800
437332,175391,1718,2,760600,0,1521200
437333,175391,1440,2,5300,0,10600
437334,175392,737,4,319900,0,1279600
437335,175392,1428,1,1096000,0,1096000
437336,175392,1393,2,38700,13300,64100
437337,175393,241,1,5700,0,5700
437338,175394,1341,1,3200,0,3200
437339,175395,1039,2,37200,11200,63200
437340,175395,1521,2,28400,0,56800
437341,175396,1628,3,1062300,370400,2816500
437342,175396,1496,3,24500,0,73500
437343,175396,1401,3,29200,0,87600
437344,175396,1221,1,8600,0,8600
437345,175397,43,4,4400,0,17600
437346,175397,1864,1,15700,2200,13500
437347,175398,1887,1,29400,0,29400
437348,175399,1463,3,498700,0,1496100
437349,175399,1363,3,5600,0,16800
437350,175399,264,2,14400,1900,26900
437351,175400,132,3,27500,0,82500
437352,175400,280,3,9000,0,27000
437353,175401,428,1,28900,4600,24300
437354,175401,36,1,392300,0,392300
437355,175402,1403,4,2600,0,10400
437356,175403,959,3,155100,0,465300
437357,175403,892,2,484600,0,969200
437358,175403,1404,3,14600,6700,37100
437359,175404,1738,3,12200,0,36600
437360,175405,826,1,50400,0,50400
437361,175406,334,2,17100,2300,31900
437362,175406,1090,4,9700,0,38800
437363,175406,1666,3,15200,0,45600
437364,175406,579,2,60500,0,121000
437365,175407,13,4,24900,0,99600
437366,175408,981,2,21800,0,43600
437367,175408,1351,1,25900,0,25900
437368,175408,1020,2,2500,300,4700
437369,175408,921,3,11100,0,33300
437370,175409,305,2,28200,9400,47000
437371,175409,2,3,8600,1600,24200
437372,175410,565,3,5900,3000,14700
437373,175411,1866,4,11200,6000,38800
437374,175411,139,1,467300,0,467300
437375,175412,80,3,1424200,663000,3609600
437376,175413,1662,3,4500,1100,12400
437377,175414,871,4,31200,0,124800
437378,175414,385,3,991800,0,2975400
437379,175415,69,3,371700,0,1115100
437380,175416,330,3,7000,0,21000
437381,175416,1418,2,18100,0,36200
437382,175417,109,1,22800,0,22800
437383,175418,544,4,281400,0,1125600
437384,175418,1232,2,14300,0,28600
437385,175419,1866,3,10500,2200,29300
437386,175419,413,4,464000,0,1856000
437387,175419,1594,2,14400,0,28800
437388,175420,451,1,5900,0,5900
437389,175421,283,1,20300,0,20300
437390,175421,1397,3,365000,0,1095000
437391,175422,939,1,2400,0,2400
437392,175423,1625,2,515500,0,1031000
437393,175424,1396,1,254100,0,254100
437394,175424,877,1,23000,0,23000
437395,175425,1723,2,13700,4400,23000
437396,175425,128,3,1300,0,3900
437397,175425,437,2,7400,0,14800
437398,175425,429,1,15100,1700,13400
437399,175425,782,2,3100,0,6200
437400,175426,1044,1,252500,0,252500
437401,175426,340,1,27200,0,27200
437402,175427,1168,2,16000,0,32000
437403,175427,1675,2,576500,0,1153000
437404,175428,1016,4,12800,3200,48000
437405,175428,1317,3,313700,0,941100
437406,175429,1506,3,22600,0,67800
437407,175429,1191,4,325800,183700,1119500
437408,175429,513,3,222200,0,666600
437409,175429,1605,4,363400,0,1453600
437410,175429,629,4,41600,20700,145700
437411,175429,38,3,4800,0,14400
437412,175429,1397,4,375800,0,1503200
437413,175430,1636,4,176100,0,704400
437414,175430,940,1,195000,28400,166600
437415,175430,1977,2,1915700,343800,3487600
437416,175430,88,3,9900,0,29700
437417,175431,1903,3,837200,0,2511600
437418,175432,769,3,11200,0,33600
437419,175432,1018,1,22300,0,22300
437420,175432,246,4,11500,0,46000
437421,175433,818,3,5200,0,15600
437422,175434,1074,1,12100,1200,10900
437423,175434,140,3,31300,0,93900
437424,175435,888,2,13500,0,27000
437425,175435,117,4,1036300,0,4145200
437426,175435,1262,2,442000,0,884000
437427,175436,780,2,10400,0,20800
437428,175436,1603,1,7100,0,7100
437429,175436,223,4,50800,34600,168600
437430,175436,1027,1,11000,1000,10000
437431,175437,1577,1,87400,0,87400
437432,175438,1000,2,46500,10200,82800
437433,175439,1547,1,617000,59600,557400
437434,175440,463,4,994900,698600,3281000
437435,175440,1625,1,546400,59500,486900
437436,175440,811,1,17300,0,17300
437437,175441,1179,3,12300,0,36900
437438,175442,785,4,236200,137200,807600
437439,175442,1709,1,4400,0,4400
437440,175443,768,4,28500,0,114000
437441,175443,550,2,26000,0,52000
437442,175443,907,3,896200,0,2688600
437443,175444,637,2,392500,0,785000
437444,175445,754,3,57600,0,172800
437445,175445,927,3,1900,0,5700
437446,175446,28,3,17700,8900,44200
437447,175446,998,3,17000,0,51000
437448,175446,1425,1,14600,0,14600
437449,175447,1687,3,253100,0,759300
437450,175448,1502,1,1971000,165900,1805100
437451,175448,906,2,11800,0,23600
437452,175448,726,3,14700,0,44100
437453,175449,671,2,6900,0,13800
437454,175450,158,1,14800,0,14800
437455,175450,460,2,44900,0,89800
437456,175450,1155,3,35900,0,107700
437457,175451,15,4,37400,17900,131700
437458,175451,1963,4,9700,0,38800
437459,175451,160,3,11900,5900,29800
437460,175452,943,3,2100,0,6300
437461,175453,560,1,37100,0,37100
437462,175453,1803,3,11900,0,35700
437463,175454,1635,2,307600,0,615200
437464,175454,955,1,6900,0,6900
437465,175454,1558,1,453900,41100,412800
437466,175454,665,3,8400,0,25200
437467,175454,1378,4,288500,0,1154000
437468,175455,838,4,7000,0,28000
437469,175455,545,4,2600,0,10400
437470,175456,767,1,14400,0,14400
437471,175456,1744,4,7500,0,30000
437472,175456,909,4,1024100,0,4096400
437473,175457,1904,4,355400,0,1421600
437474,175457,146,1,14000,0,14000
437475,175457,842,4,18900,0,75600
437476,175458,352,2,15100,0,30200
437477,175458,1833,2,345700,0,691400
437478,175458,1174,1,2100,300,1800
437479,175459,162,4,29200,19400,97400
437480,175459,1056,4,359700,76700,1362100
437481,175459,182,1,19800,0,19800
437482,175459,251,3,2600,0,7800
437483,175460,1286,1,2100400,0,2100400
437484,175460,977,1,13300,0,13300
437485,175460,1850,2,14400,2900,25900
437486,175461,1086,1,10100,0,10100
437487,175461,927,4,2000,0,8000
437488,175461,1194,3,852900,0,2558700
437489,175461,1117,4,7500,0,30000
437490,175462,246,1,12300,0,12300
437491,175462,740,3,6300,3100,15800
437492,175463,1779,1,269200,42200,227000
437493,175463,286,2,24100,0,48200
437494,175463,1882,2,8600,1600,15600
437495,175464,943,1,2100,0,2100
437496,175464,707,3,1276400,0,3829200
437497,175464,442,4,26600,13200,93200
437498,175465,682,3,369900,0,1109700
437499,175465,1898,3,361400,163200,921000
437500,175465,1036,4,10500,0,42000
437501,175465,596,2,12900,0,25800
437502,175466,843,4,1700,0,6800
437503,175466,751,4,465900,0,1863600
437504,175466,1232,3,13500,5400,35100
437505,175467,614,3,20600,3700,58100
437506,175468,819,4,212700,0,850800
437507,175468,16,2,4200,0,8400
437508,175469,1438,3,308300,0,924900
437509,175469,176,1,8600,0,8600
437510,175469,1954,2,10300,2200,18400
437511,175470,1415,2,14700,2100,27300
437512,175470,1065,1,9400,800,8600
437513,175470,835,4,23800,0,95200
437514,175470,855,1,9500,0,9500
437515,175471,661,3,2500,0,7500
437516,175471,1414,4,251600,0,1006400
437517,175471,1561,4,8800,0,35200
437518,175472,613,3,359800,0,1079400
437519,175472,335,4,24200,0,96800
437520,175472,1764,1,71000,0,71000
437521,175472,1814,4,422200,0,1688800
437522,175472,74,3,2700,0,8100
437523,175473,1999,4,260300,178100,863100
437524,175474,654,2,49500,0,99000
437525,175475,778,1,266600,0,266600
437526,175476,146,4,14100,0,56400
437527,175476,1406,4,17400,9000,60600
437528,175476,1376,2,16500,0,33000
437529,175477,695,1,4400,0,4400
437530,175477,1408,4,17400,0,69600
437531,175477,1166,2,30600,0,61200
437532,175478,1838,2,1900,0,3800
437533,175478,772,1,25400,0,25400
437534,175479,1104,1,344800,0,344800
437535,175479,790,4,9500,0,38000
437536,175480,1805,2,7300,0,14600
437537,175480,596,2,12800,0,25600
437538,175480,1657,1,6000,800,5200
437539,175481,1558,2,449200,0,898400
437540,175481,1143,2,11600,0,23200
437541,175482,1580,2,8600,0,17200
437542,175482,1807,1,767000,0,767000
437543,175483,229,3,36000,0,108000
437544,175484,500,2,13900,0,27800
437545,175484,1093,2,51500,0,103000
437546,175484,555,3,399600,0,1198800
437547,175485,1777,1,5300,0,5300
437548,175485,116,1,8500,0,8500
437549,175485,936,2,1900,0,3800
437550,175486,1266,4,499500,0,1998000
437551,175486,1326,4,13900,0,55600
437552,175486,419,2,14400,0,28800
437553,175487,582,3,16100,0,48300
437554,175488,206,4,5200,3200,17600
437555,175489,1433,4,352000,0,1408000
437556,175489,916,3,13200,0,39600
437557,175489,47,4,23500,11800,82200
437558,175489,672,3,1027300,0,3081900
437559,175489,1880,4,41700,0,166800
437560,175489,1719,4,205800,43300,779900
437561,175490,1190,4,6200,0,24800
437562,175490,286,4,23500,0,94000
437563,175490,1795,2,16900,0,33800
437564,175491,1705,3,768900,0,2306700
437565,175491,1488,3,15500,0,46500
437566,175491,477,2,21500,3100,39900
437567,175491,17,1,35100,0,35100
437568,175491,1318,4,150300,0,601200
437569,175491,1087,2,44600,8600,80600
437570,175492,1342,4,22000,12200,75800
437571,175492,1266,1,469100,0,469100
437572,175493,1920,3,6200,1800,16800
437573,175493,1227,2,20800,0,41600
437574,175493,1938,4,24600,0,98400
437575,175494,38,1,4600,0,4600
437576,175495,463,3,1001800,0,3005400
437577,175495,817,3,11300,0,33900
437578,175496,1168,3,15500,0,46500
437579,175496,1085,3,352100,0,1056300
437580,175496,1119,2,16700,4400,29000
437581,175497,653,3,23700,5500,65600
437582,175498,1569,4,590300,329000,2032200
437583,175499,914,2,9900,0,19800
437584,175499,713,2,30500,0,61000
437585,175499,959,3,157500,0,472500
437586,175499,1595,4,74600,49300,249100
437587,175500,1013,3,113600,31400,309400
437588,175501,1575,1,927000,0,927000
437589,175501,1289,2,11900,0,23800
437590,175501,673,3,27300,0,81900
437591,175501,662,2,9000,900,17100
437592,175501,439,3,5900,0,17700
437593,175502,1796,4,25800,0,103200
437594,175503,735,2,204900,0,409800
437595,175503,1785,3,18400,0,55200
437596,175503,168,1,230800,0,230800
437597,175503,1884,4,4200,0,16800
437598,175503,6,4,37600,24700,125700
437599,175503,1614,4,56000,14000,210000
437600,175504,1138,3,40300,0,120900
437601,175504,980,4,21400,0,85600
437602,175505,269,2,5900,0,11800
437603,175505,969,2,39600,0,79200
437604,175505,837,4,15500,0,62000
437605,175505,204,2,7700,1100,14300
437606,175506,1001,3,10000,0,30000
437607,175506,863,3,2800,0,8400
437608,175507,421,2,49100,0,98200
437609,175507,622,3,439800,0,1319400
437610,175508,1855,3,30600,15800,76000
437611,175509,1724,2,37800,0,75600
437612,175510,1395,4,4800,0,19200
437613,175510,1752,2,1600,500,2700
437614,175510,16,2,4300,0,8600
